,gameid,epochTime,roundNum,sender,contents,raw_lengths,z_scores
238,7266-a19a5680-212b-4740-b7c3-897388466b48,1501265062235,24,演说者,灰色,6,-0.442052426641
239,7266-a19a5680-212b-4740-b7c3-897388466b48,1501265069686,25,演说者,红,3,-0.78460111683
240,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271390655,1,演说者,接近皮肤颜色,18,0.928142334114
241,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271513810,2,演说者,青草,6,-0.442052426641
242,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271601589,3,演说者,浪漫的颜色,15,0.585593643925
243,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271672048,4,演说者,秋天的草色,15,0.585593643925
244,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271703578,5,演说者,草色,6,-0.442052426641
245,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271804394,6,演说者,深色,6,-0.442052426641
246,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271856077,7,演说者,浪漫的颜色,15,0.585593643925
247,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271933031,8,演说者,深色,6,-0.442052426641
248,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272013299,9,演说者,深色的夕阳,15,0.585593643925
249,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272079273,10,演说者,发芽的草色,15,0.585593643925
250,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272149751,11,演说者,血色,6,-0.442052426641
251,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272211566,12,演说者,深色,6,-0.442052426641
252,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272248919,13,倾听者,快速键入,12,0.243044953737
253,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272249175,13,演说者,深色,6,-0.442052426641
254,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272329422,14,演说者,大海,6,-0.442052426641
255,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272382733,15,演说者,公主色,9,-0.0995037364521
256,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272432115,16,演说者,烂漫,6,-0.442052426641
257,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272462844,17,演说者,青草,6,-0.442052426641
258,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272486330,18,演说者,同上,6,-0.442052426641
259,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272545731,19,演说者,浪漫,6,-0.442052426641
260,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272580834,20,演说者,亮色,6,-0.442052426641
261,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272606605,21,演说者,深色,6,-0.442052426641
262,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272647137,22,演说者,深色,6,-0.442052426641
263,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272669859,23,演说者,亮色,6,-0.442052426641
264,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272703406,24,演说者,血色,6,-0.442052426641
265,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272754303,25,演说者,深色,6,-0.442052426641
266,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272816087,26,倾听者,?,1,-1.01296691029
267,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272830855,26,演说者,深色,6,-0.442052426641
268,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272852244,27,演说者,深色,6,-0.442052426641
269,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272881128,28,演说者,烂漫,6,-0.442052426641
270,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272922823,29,演说者,淡色,6,-0.442052426641
271,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272941908,30,演说者,青草,6,-0.442052426641
272,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272977505,31,演说者,中色,6,-0.442052426641
273,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273042905,32,演说者,难看的颜色,15,0.585593643925
274,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273075477,33,演说者,浪漫,6,-0.442052426641
275,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273095253,34,演说者,难看,6,-0.442052426641
276,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273128795,35,演说者,中色,6,-0.442052426641
277,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273159841,36,演说者,中色,6,-0.442052426641
278,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273179889,37,演说者,难看色,9,-0.0995037364521
279,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273211917,38,演说者,青草,6,-0.442052426641
280,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273238017,39,倾听者,?,1,-1.01296691029
281,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273248199,39,演说者,深色,6,-0.442052426641
282,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273268871,40,演说者,烂漫,6,-0.442052426641
283,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273285585,41,演说者,难看,6,-0.442052426641
284,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273312514,42,演说者,浪漫,6,-0.442052426641
285,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273336305,43,演说者,天的色,9,-0.0995037364521
286,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273364993,44,演说者,嫩草,6,-0.442052426641
287,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273385071,45,演说者,天的色,9,-0.0995037364521
288,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273401252,46,演说者,深色,6,-0.442052426641
289,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273423695,47,演说者,深色,6,-0.442052426641
290,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273443419,48,演说者,深色,6,-0.442052426641
291,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273465237,49,演说者,深色,6,-0.442052426641
292,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273486984,50,演说者,难看,6,-0.442052426641
293,7973-852b8afc-a427-4eee-ac5a-d17987b2a588,1501276205862,0,演说者,hi,2,-0.898784013559
294,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291451234,1,演说者,慢行交通灯的颜色,24,1.61323971449
295,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291526083,2,演说者,荷兰足球队最常穿的颜色,33,2.64088578506
296,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291608139,3,演说者,美国国旗上的一种颜色,30,2.29833709487
297,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291787572,4,演说者,颜色最亮的一个,21,1.2706910243
298,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291890845,5,演说者,不是紫色不是浅灰,24,1.61323971449
299,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291953832,6,演说者,不是深蓝不是浅蓝,24,1.61323971449
300,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292015521,7,演说者,灰色,6,-0.442052426641
301,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292061142,8,演说者,最亮的绿色,15,0.585593643925
302,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292087212,9,演说者,紫色,6,-0.442052426641
303,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292114216,10,演说者,蓝色,6,-0.442052426641
304,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292125834,10,倾听者,蓝灰色吗？,15,0.585593643925
305,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292146627,10,演说者,天蓝色,9,-0.0995037364521
306,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292159355,11,演说者,紫色,6,-0.442052426641
307,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292183503,12,演说者,深绿色,9,-0.0995037364521
308,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292198482,12,倾听者,草的颜色？,15,0.585593643925
309,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292211539,12,演说者,是的,6,-0.442052426641
310,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292231135,13,演说者,紫色,6,-0.442052426641
311,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292241682,13,倾听者,是粉色吗？,15,0.585593643925
312,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292258843,13,演说者,是的,6,-0.442052426641
313,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292290422,14,演说者,土黄色,9,-0.0995037364521
314,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292332762,15,演说者,不是蓝色不是粉色,24,1.61323971449
315,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292360754,16,演说者,蓝色,6,-0.442052426641
316,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292389479,17,演说者,灰色,6,-0.442052426641
317,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292463159,18,演说者,灰色。,9,-0.0995037364521
318,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292496539,19,演说者,最亮的绿色,15,0.585593643925
319,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292525173,20,演说者,紫色,6,-0.442052426641
320,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292561219,21,演说者,灰色,6,-0.442052426641
321,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292593967,22,演说者,紫色,6,-0.442052426641
322,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292688974,23,演说者,不是最亮的绿色。第二亮的绿色,42,3.66853185562
323,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292756768,24,演说者,颜色较深的绿色,21,1.2706910243
324,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292781576,24,倾听者,偏黄色？,12,0.243044953737
325,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292820614,24,演说者,偏绿。不偏黄,18,0.928142334114
326,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292880754,25,演说者,偏紫色,9,-0.0995037364521
327,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292891521,25,倾听者,蓝色？,9,-0.0995037364521
328,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292900977,25,演说者,不是蓝色,12,0.243044953737
329,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292919435,25,倾听者,黄色？,9,-0.0995037364521
330,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292929063,25,演说者,不是,6,-0.442052426641
331,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292962679,26,演说者,蓝色,6,-0.442052426641
332,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292989096,26,演说者,偏灰,6,-0.442052426641
333,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292990960,26,倾听者,偏绿色？,12,0.243044953737
334,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293034415,26,演说者,不偏绿,9,-0.0995037364521
335,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293067414,27,演说者,比较暗的蓝色,18,0.928142334114
336,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293131145,28,演说者,亮度居中的绿色,21,1.2706910243
337,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293145538,29,演说者,绿色,6,-0.442052426641
338,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293220358,30,演说者,亮度居中的蓝色,21,1.2706910243
339,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293235143,30,倾听者,偏灰色？,12,0.243044953737
340,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293247635,30,演说者,不是,6,-0.442052426641
341,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293308839,31,演说者,最亮的绿色,15,0.585593643925
342,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293391310,32,演说者,偏暗的蓝色， 不是紫色,31,2.4125199916
343,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293419848,32,倾听者,深蓝色？,12,0.243044953737
344,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293437831,32,演说者,不是,6,-0.442052426641
345,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293473133,32,演说者,浅蓝,6,-0.442052426641
346,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293545451,33,演说者,深绿， 不偏黄,19,1.04232523084
347,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293599034,34,演说者,最亮的紫色,15,0.585593643925
348,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293642379,35,演说者,蓝色,6,-0.442052426641
349,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293715528,36,演说者,不是红色，不是亮绿色,30,2.29833709487
350,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293799481,37,演说者,草绿色，偏亮,18,0.928142334114
351,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293834819,38,演说者,绿色偏黄,12,0.243044953737
352,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293853825,38,倾听者,黄色？,9,-0.0995037364521
353,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293866055,38,演说者,是的,6,-0.442052426641
354,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293911930,39,演说者,浅蓝色,9,-0.0995037364521
355,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293950429,40,演说者,灰色,6,-0.442052426641
356,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293985051,41,演说者,紫色,6,-0.442052426641
357,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294008327,42,演说者,紫色,6,-0.442052426641
358,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294063040,43,演说者,绿色,6,-0.442052426641
359,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294096907,43,倾听者,草绿色？,12,0.243044953737
360,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294107289,43,演说者,是的,6,-0.442052426641
361,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294184533,44,演说者,最亮的粉红,15,0.585593643925
362,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294240451,45,演说者,粉红色，偏亮,18,0.928142334114
363,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294279322,46,演说者,绿色,6,-0.442052426641
364,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294339126,47,演说者,灰色，不是蓝色，不是紫色,36,2.98343447525
365,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294434192,48,演说者,绿色偏淡蓝色,18,0.928142334114
366,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294473053,48,倾听者,偏黄色？,12,0.243044953737
367,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294504260,48,演说者,不偏黄,9,-0.0995037364521
368,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294533321,49,演说者,深绿色,9,-0.0995037364521
369,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294610376,50,演说者,绿色偏亮,12,0.243044953737
370,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501302745231,0,演说者,一直没办法连接,21,1.2706910243
371,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303706535,1,倾听者,你好！,9,-0.0995037364521
372,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303719751,1,演说者,你好,6,-0.442052426641
373,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303744135,1,倾听者,要选哪一个？,18,0.928142334114
375,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303800686,1,倾听者,啊，奇怪,12,0.243044953737
376,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303812362,1,演说者,该怎么办呢,15,0.585593643925
378,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303935037,1,倾听者,实验*,7,-0.327869529911
379,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303961183,1,演说者,我的worker ID是***REMOVED***,32,2.52670288833
380,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319213834,0,演说者, 红色,7,-0.327869529911
381,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319220851,0,演说者, 红色,7,-0.327869529911
382,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319223803,0,演说者, 红色,7,-0.327869529911
383,1871-158cfb4f-05b1-4176-8fad-752fe0e17435,1501344012430,0,演说者,你好,6,-0.442052426641
384,9348-ddc3073d-5d80-4428-ac3c-256116fad113,1501360954811,0,演说者,?,1,-1.01296691029
385,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422327368,1,演说者,青草的颜色但较浅,24,1.61323971449
386,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422389085,2,倾听者,我这边有三个都比较深的颜色,39,3.32598316544
387,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422448128,2,演说者,黑色？,9,-0.0995037364521
388,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422466608,2,演说者,要下雨时通常天空会？,30,2.29833709487
389,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422476418,2,倾听者,深灰色?,10,0.0146791602774
390,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422488408,2,演说者,再淡点？,12,0.243044953737
391,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422511665,3,演说者,青草的颜色,15,0.585593643925
393,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422542604,3,演说者,对,3,-0.78460111683
394,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422552417,4,演说者,最亮的,9,-0.0995037364521
395,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422564384,5,演说者,较不同的,12,0.243044953737
396,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422574388,6,演说者,最亮的,9,-0.0995037364521
397,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422602235,7,演说者,比较接近女生的颜色,27,1.95578840468
398,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422610989,7,倾听者,绿色？,9,-0.0995037364521
399,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422613873,7,演说者,不是,6,-0.442052426641
400,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422630038,7,倾听者,另外两个都很像灰色,27,1.95578840468
401,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422635335,7,倾听者,是棕灰色？,15,0.585593643925
402,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422640671,7,演说者,比较粉的,12,0.243044953737
403,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422657993,8,演说者,粉红和？,12,0.243044953737
404,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422668897,8,演说者,紫色,6,-0.442052426641
405,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422679033,9,演说者,不亮的,9,-0.0995037364521
406,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422690897,10,演说者,粉紫,6,-0.442052426641
407,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422703681,11,演说者,黄,3,-0.78460111683
408,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422713344,12,演说者,粉色,6,-0.442052426641
409,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422730261,13,演说者,比较接近大地的,21,1.2706910243
410,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422745097,14,演说者,不是亮的粉,15,0.585593643925
411,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422766385,15,演说者,偏蓝的绿,12,0.243044953737
412,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422779168,16,演说者,深蓝,6,-0.442052426641
413,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422790089,17,演说者,大地,6,-0.442052426641
414,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422800053,18,演说者,亮粉,6,-0.442052426641
415,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422816909,19,演说者,比较深的紫,15,0.585593643925
416,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422854425,20,演说者,不是偏粉的紫 不亮,25,1.72742261122
417,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422869871,21,演说者,亮粉,6,-0.442052426641
418,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422878317,22,演说者,灰色,6,-0.442052426641
419,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422883713,22,演说者,不偏蓝,9,-0.0995037364521
420,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422906673,23,演说者,最沉的绿,12,0.243044953737
421,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422923740,24,演说者,不偏粉的紫,15,0.585593643925
422,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422958960,25,演说者,绿色 不太棕,16,0.699776540655
423,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422962065,25,演说者,比较灰,9,-0.0995037364521
424,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422973361,26,演说者,灰色,6,-0.442052426641
425,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422983321,27,演说者,亮粉,6,-0.442052426641
426,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422998481,28,演说者,黄色,6,-0.442052426641
427,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423008097,29,演说者,大地,6,-0.442052426641
428,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423015482,30,演说者,灰色,6,-0.442052426641
429,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423026008,31,演说者,最亮的,9,-0.0995037364521
430,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423034697,32,演说者,最亮的绿,12,0.243044953737
431,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423048985,33,演说者,粉色,6,-0.442052426641
432,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423056365,34,演说者,蓝色,6,-0.442052426641
433,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423101851,35,演说者,三个中 排行第二亮的,28,2.06997130141
434,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423112593,36,演说者,绿色,6,-0.442052426641
435,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423132929,37,演说者,橙色 很橙的,16,0.699776540655
436,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423141874,38,演说者,紫色,6,-0.442052426641
437,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423155529,39,演说者,浅粉色,9,-0.0995037364521
438,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423172393,40,演说者,比较暗淡的绿,18,0.928142334114
439,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423193209,41,演说者,偏紫色 ,10,0.0146791602774
440,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423209513,42,演说者,偏粉红色,12,0.243044953737
441,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423243226,43,演说者,最普通彩盘中的亮青,27,1.95578840468
442,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423260971,44,演说者,蓝色,6,-0.442052426641
443,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423292609,45,演说者,不是最亮的 剩下两个中偏淡的,40,3.44016606217
444,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423306618,46,演说者,绿色,6,-0.442052426641
445,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423317027,47,演说者,偏绿,6,-0.442052426641
446,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423344646,48,演说者,不是最亮的 剩下两个中不偏淡的,43,3.78271475235
447,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423364017,49,演说者,绿色,6,-0.442052426641
448,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423374553,50,演说者,亮蓝色,9,-0.0995037364521
