"gameid","clkTime","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome","msgTime","role","contents","workerid_uniq","numOutcome","numRawWords","numRawChars","numCleanChars","numCleanWords","source"
"1369-5","1476490894194.0","22","speaker","not as bright green .","154","79","50","2","2","distr2","102","64","50","3","1","distr1","102","46","50","1","3","15","13","7","true","1476490882690.0","speaker","blue then","849","1.0","2","8","4","1","pragmatic"
"1369-5","1476490991144.0","23","speaker","dark ~ dark green","133","38","50","3","1","distr1","132","56","50","2","2","distr2","100","49","50","1","3","8","9","6","true","1476490979772.0","speaker","lesser of greens?","849","1.0","3","14","12","2","pragmatic"
"1369-5","1476491032534.0","24","speaker","green bright","94","51","50","2","3","distr2","303","38","50","3","2","distr1","62","46","50","1","1","13","81","70","true","1476491024412.0","speaker","green","849","1.0","1","5","5","1","pragmatic"
"1369-5","1476491154763.0","25","speaker","not gray","19","6","50","3","3","distr1","281","0","50","2","2","target","9","12","50","1","1","11","7","5","false","1476491138244.0","speaker","try other","849","0.0","2","8","3","1","pragmatic"
"1369-5","1476491224246.0","26","speaker","darkest blue","214","44","50","2","3","distr2","161","51","50","3","1","distr1","238","49","50","1","2","18","40","56","true","1476491204786.0","speaker","lighter less true blue","849","1.0","4","19","19","4","pragmatic"
"1369-5","1476491266701.0","27","speaker","turquise","162","33","50","2","2","distr2","248","59","50","1","3","distr1","104","96","50","3","1","30","51","79","true","1476491258960.0","speaker","green no yellow tinge","849","1.0","4","18","16","3","pragmatic"
"1369-5","1476491292659.0","28","speaker","yellow","62","85","50","1","3","distr1","157","26","50","3","2","distr2","219","70","50","2","1","36","80","42","true","1476491285660.0","speaker","yellow","849","1.0","1","6","6","1","pragmatic"
"1369-5","1476491357901.0","29","speaker","brightest green","162","26","50","2","3","distr1","196","26","50","3","2","distr2","123","66","50","1","1","18","25","43","true","1476491352003.0","speaker","way to hang in there","849","1.0","5","16","7","2","pragmatic"
"1369-5","1476491371166.0","30","speaker","orange","248","86","50","2","3","distr1","47","95","50","3","2","distr2","126","19","50","1","1","87","54","36","true","1476491369068.0","speaker","blu","849","1.0","1","3","3","1","pragmatic"
"1369-5","1476491403517.0","31","speaker","purple","285","50","50","2","3","distr2","185","90","50","3","1","distr1","313","58","50","1","2","10","55","64","true","1476491390519.0","speaker","more purp than pink","849","1.0","4","16","8","2","pragmatic"
"1369-5","1476491458341.0","32","speaker","grayish green","116","15","50","2","2","distr2","210","28","50","1","3","distr1","85","12","50","3","1","7","31","30","true","1476491428481.0","speaker","dary greener/no blu","849","1.0","3","16","14","3","pragmatic"
"1369-5","1476491510077.0","33","speaker","blue","189","44","50","3","1","distr1","123","32","50","2","2","distr2","308","14","50","1","3","30","42","53","true","1476491498581.0","speaker","lightest blu-grn","849","1.0","2","14","14","3","pragmatic"
"1369-5","1476491586690.0","34","speaker","darkest grey color","68","35","50","1","3","distr2","106","74","50","2","2","target","129","36","50","3","1","15","16","19","false","1476491571250.0","speaker","not green","849","0.0","2","8","5","1","pragmatic"
"1369-5","1476491619343.0","35","speaker","green","359","90","50","3","2","distr2","82","59","50","2","1","distr1","170","29","50","1","3","57","68","29","true","1476491616403.0","speaker","redder or pinker","849","1.0","3","14","12","2","pragmatic"
"1369-5","1476491689071.0","36","speaker","greyer prple/least red tone","289","18","50","2","3","distr1","298","29","50","1","2","distr2","199","2","50","3","1","7","19","18","true","1476491680342.0","speaker","greyer prple/least red tone","849","1.0","4","23","23","5","pragmatic"
"1369-5","1476491700747.0","37","speaker","pink","140","66","50","2","1","distr1","74","73","50","3","2","distr2","315","63","50","1","3","17","93","87","true","1476491697476.0","speaker","grn","849","1.0","1","3","3","1","pragmatic"
"1369-5","1476491734660.0","38","speaker","blue make the right blue","250","44","50","3","3","distr2","294","24","50","2","2","distr1","286","80","50","1","1","16","18","15","true","1476491729444.0","speaker","drkest blue/prp","849","1.0","2","13","13","3","pragmatic"
"1369-5","1476491778080.0","39","speaker","not blue and drab and little close , the darker gray one","197","18","50","1","1","distr1","62","9","50","3","3","distr2","129","13","50","2","2","19","19","12","true","1476491769150.0","speaker","bu/grn","849","1.0","1","5","5","2","pragmatic"
"1369-5","1476491817020.0","40","speaker","purple","66","0","50","2","2","distr2","310","33","50","1","1","distr1","30","47","50","3","3","23","25","42","true","1476491802365.0","speaker","grey/grn","849","1.0","1","7","7","2","pragmatic"
"1369-5","1476491837963.0","41","speaker","not purple and not gray","270","30","50","2","2","distr1","332","30","50","1","3","distr2","317","24","50","3","1","16","12","5","true","1476491831740.0","speaker","prp","849","1.0","1","3","3","1","pragmatic"
"1369-5","1476491890271.0","42","speaker","hot magenta","109","41","50","2","2","distr1","296","94","50","1","1","target","305","33","50","3","3","15","76","92","false","1476491883814.0","speaker","darker of not grn","849","0.0","4","14","9","2","pragmatic"
"1369-5","1476491996486.0","43","speaker","<unk> ~ darker , not purple","223","79","50","3","3","distr1","266","37","50","1","1","distr2","262","66","50","2","2","15","13","10","true","1476491988290.0","speaker","cool' brit blue","849","1.0","3","13","13","3","pragmatic"
"1369-5","1476492047826.0","44","speaker","it is like a purple bold purple . . not the fuchsia pruple","241","53","50","1","1","distr1","309","62","50","3","3","target","292","72","50","2","2","7","21","26","false","1476492040975.0","speaker","least red tone","849","0.0","3","12","12","3","pragmatic"
"1369-5","1476492104712.0","45","speaker","the greenish box","178","23","50","2","3","distr1","72","75","50","3","2","distr2","316","37","50","1","1","37","37","79","true","1476492101808.0","speaker","blu","849","1.0","1","3","3","1","pragmatic"
"1369-5","1476492155705.0","46","speaker","brighter pinkish purpe","328","58","50","2","1","distr2","300","71","50","1","2","distr1","319","47","50","3","3","5","15","12","true","1476492150100.0","speaker","pinkest","849","1.0","1","7","7","1","pragmatic"
"1369-5","1476492216036.0","47","speaker","pink","338","74","50","3","1","distr2","145","14","50","1","3","distr1","319","40","50","2","2","14","54","51","true","1476492214440.0","speaker","rred","849","1.0","1","4","4","1","pragmatic"
"1369-5","1476492247675.0","48","speaker","pink","320","13","50","1","1","target","317","61","50","2","3","distr2","85","28","50","3","2","18","69","45","false","1476492236557.0","speaker","lite or so purp","849","0.0","4","12","8","2","pragmatic"
"1369-5","1476492285518.0","49","speaker","the bright blue , and not bright","230","94","50","2","2","distr1","176","49","50","1","1","distr2","42","70","50","3","3","52","75","40","true","1476492280065.0","speaker","dark","849","1.0","1","4","4","1","pragmatic"
"1369-5","1476492313661.0","50","speaker","oh , the bluest one ~ blue","219","89","50","3","1","distr1","214","74","50","1","3","distr2","4","1","50","2","2","8","31","27","true","1476492311333.0","speaker","richer of blues","849","1.0","3","13","11","2","pragmatic"
"3421-f","1476489597885.0","1","speaker","orange","92","5","50","2","3","distr2","17","75","50","1","2","distr1","178","78","50","3","1","31","33","61","true","1476489589238.0","speaker","grey","845","1.0","1","4","4","1","pragmatic"
"3421-f","1476489617625.0","2","speaker","sorry ! ~ grey","307","55","50","3","1","distr2","74","65","50","2","3","target","193","8","50","1","2","15","37","86","false","1476489614489.0","speaker","lilac","845","0.0","1","5","5","1","pragmatic"
"3421-f","1476489662018.0","3","speaker","this one closest to blue","246","19","50","1","1","distr2","255","14","50","3","2","distr1","248","44","50","2","3","14","5","18","true","1476489657422.0","speaker","not as bright, not as light","845","1.0","6","21","11","2","pragmatic"
"3421-f","1476489682681.0","4","speaker","shade of yellow green","183","52","50","1","2","distr2","210","32","50","2","1","distr1","82","50","50","3","3","34","25","52","true","1476489677238.0","speaker","turquoise","845","1.0","1","9","9","1","pragmatic"
"3421-f","1476489694876.0","5","speaker","orange","36","71","50","2","3","distr1","72","19","50","1","2","distr2","25","19","50","3","1","25","21","22","true","1476489692196.0","speaker","orange","845","1.0","1","6","6","1","pragmatic"
"3421-f","1476489724182.0","6","speaker","bold purple","190","39","50","1","3","distr2","271","82","50","3","2","distr1","181","57","50","2","1","12","36","50","true","1476489718663.0","speaker","blueish grey","845","1.0","2","11","11","2","pragmatic"
"3421-f","1476489739414.0","7","speaker","bright slime color","68","93","50","3","3","distr2","43","95","50","2","2","distr1","69","73","50","1","1","6","26","24","true","1476489736654.0","speaker","brightest","845","1.0","1","9","9","1","pragmatic"
"3421-f","1476489759631.0","8","speaker","<unk> purple ~ yes","329","18","50","3","3","distr1","337","42","50","2","1","distr2","310","41","50","1","2","11","14","12","true","1476489756866.0","speaker","lightest","845","1.0","1","8","8","1","pragmatic"
"3421-f","1476489774671.0","9","speaker","teal","187","46","50","1","1","distr1","182","30","50","3","3","distr2","151","16","50","2","2","5","17","11","true","1476489772087.0","speaker","brightest","845","1.0","1","9","9","1","pragmatic"
"3421-f","1476489802444.0","10","speaker","bluest","158","37","50","2","3","distr2","5","63","50","3","1","distr1","174","43","50","1","2","9","61","59","true","1476489797452.0","speaker","not red, not blue","845","1.0","4","13","7","2","pragmatic"
"3421-f","1476489819359.0","11","speaker","yellowest","41","72","50","1","1","distr2","56","36","50","3","3","distr1","43","46","50","2","2","8","15","9","true","1476489816146.0","speaker","brighteset","845","1.0","1","10","10","1","pragmatic"
"3421-f","1476489839174.0","12","speaker","purp","319","10","50","1","1","distr2","159","52","50","3","3","distr1","274","20","50","2","2","11","44","45","true","1476489834808.0","speaker","dullest","845","1.0","1","7","7","1","pragmatic"
"3421-f","1476489851833.0","13","speaker","orange","47","72","50","3","2","distr1","317","45","50","2","3","distr2","166","62","50","1","1","65","37","57","true","1476489849443.0","speaker","yelllow","845","1.0","1","7","7","1","pragmatic"
"3421-f","1476489864687.0","14","speaker","bright blue","261","35","50","3","1","distr2","216","95","50","1","2","distr1","231","75","50","2","3","13","18","14","true","1476489862807.0","speaker","purple","845","1.0","1","6","6","1","pragmatic"
"3421-f","1476489898835.0","15","speaker","not bright pinkish or dullest ... shock pink / purple / fuscia","339","54","50","1","3","target","354","41","50","3","1","distr2","339","37","50","2","2","9","9","5","false","1476489893221.0","speaker","more pinkish","845","0.0","2","11","7","1","pragmatic"
"3421-f","1476489915276.0","16","speaker","light flat pink ~ most red","295","91","50","3","1","distr2","5","55","50","1","3","target","322","79","50","2","2","14","26","37","false","1476489910711.0","speaker","brightest","845","0.0","1","9","9","1","pragmatic"
"3421-f","1476489951794.0","17","speaker","green gray","137","17","50","2","3","distr1","145","34","50","1","2","distr2","44","70","50","3","1","9","32","34","true","1476489947948.0","speaker","grayish blue","845","1.0","2","11","11","2","pragmatic"
"3421-f","1476489964978.0","18","speaker","most green","166","53","50","3","3","distr2","140","44","50","2","2","distr1","121","16","50","1","1","17","12","13","true","1476489961102.0","speaker","blue","845","1.0","1","4","4","1","pragmatic"
"3421-f","1476489974805.0","19","speaker","blue","233","89","50","1","2","distr1","341","57","50","2","3","distr2","87","85","50","3","1","35","82","84","true","1476489973337.0","speaker","blue","845","1.0","1","4","4","1","pragmatic"
"3421-f","1476490067093.0","21","speaker","lime","90","49","50","3","3","distr1","124","25","50","2","2","distr2","142","42","50","1","1","14","13","7","true","1476490064016.0","speaker","fluorescent :D","845","1.0","2","12","12","2","pragmatic"
"3421-f","1476490085282.0","22","speaker","the most blue","212","64","50","1","3","distr2","217","69","50","2","2","distr1","208","13","50","3","1","13","6","14","true","1476490083539.0","speaker","lighter blue","845","1.0","2","11","11","2","pragmatic"
"3421-f","1476490098105.0","23","speaker","red","1","89","50","1","3","distr1","216","3","50","3","1","distr2","258","98","50","2","2","33","50","31","true","1476490093282.0","speaker","red","845","1.0","1","3","3","1","pragmatic"
"3421-f","1476490121685.0","24","speaker","the darker one","207","9","50","1","3","distr2","333","49","50","2","2","distr1","261","17","50","3","1","17","29","21","true","1476490119388.0","speaker","greyest","845","1.0","1","7","7","1","pragmatic"
"3421-f","1476490144505.0","25","speaker","brightest pink","300","45","50","1","3","distr1","294","87","50","3","2","distr2","321","67","50","2","1","8","9","13","true","1476490141342.0","speaker","least bright","845","1.0","2","11","11","2","pragmatic"
