,Usage,Condition,Language
1021,1,closer/close,Chinese
1022,1,closer/close,Chinese
1023,0,equal/far,Chinese
1024,0,equal/far,Chinese
1025,0,equal/far,Chinese
1026,0,equal/far,Chinese
1027,0,equal/far,Chinese
1028,0,equal/far,Chinese
1029,0,equal/far,Chinese
1030,0,equal/far,Chinese
1031,0,closer/close,Chinese
1032,0,further/split,Chinese
1033,0,further/split,Chinese
1034,0,further/split,Chinese
1035,0,equal/far,Chinese
1036,0,equal/far,Chinese
1037,0,equal/far,Chinese
1038,0,equal/far,Chinese
1039,0,equal/far,Chinese
1040,0,equal/far,Chinese
1041,0,equal/far,Chinese
1042,0,further/split,Chinese
1043,0,further/split,Chinese
1044,0,further/split,Chinese
1045,0,further/split,Chinese
1046,0,further/split,Chinese
1047,0,further/split,Chinese
1048,0,further/split,Chinese
1049,0,further/split,Chinese
1050,0,further/split,Chinese
1051,0,further/split,Chinese
1052,1,closer/close,Chinese
1053,0,closer/close,Chinese
1054,0,closer/close,Chinese
1055,0,closer/close,Chinese
1056,0,closer/close,Chinese
1057,0,equal/far,Chinese
1058,0,equal/far,Chinese
1059,0,further/split,Chinese
1060,1,further/split,Chinese
1061,1,closer/close,Chinese
1062,0,closer/close,Chinese
1063,0,closer/close,Chinese
1064,1,closer/close,Chinese
1065,0,equal/far,Chinese
1066,0,equal/far,Chinese
1067,1,equal/far,Chinese
1068,0,equal/far,Chinese
1069,0,further/split,Chinese
1070,0,equal/far,Chinese
1071,0,closer/close,Chinese
1072,0,closer/close,Chinese
1073,0,equal/far,Chinese
1074,0,closer/close,Chinese
1075,0,closer/close,Chinese
1076,0,closer/close,Chinese
1077,0,equal/far,Chinese
1078,0,closer/close,Chinese
1079,0,closer/close,Chinese
1080,0,equal/far,Chinese
1081,0,closer/close,Chinese
1082,0,closer/close,Chinese
1083,0,closer/close,Chinese
1084,0,closer/close,Chinese
1085,0,further/split,Chinese
1086,0,further/split,Chinese
1087,0,further/split,Chinese
1088,0,further/split,Chinese
1089,0,further/split,Chinese
1090,0,further/split,Chinese
1091,0,further/split,Chinese
1092,0,further/split,Chinese
1093,0,equal/far,Chinese
1094,0,equal/far,Chinese
1095,0,equal/far,Chinese
1096,0,equal/far,Chinese
1097,1,closer/close,Chinese
1098,0,further/split,Chinese
1099,0,further/split,Chinese
1100,0,further/split,Chinese
1101,1,closer/close,Chinese
1102,0,closer/close,Chinese
1103,0,equal/far,Chinese
1104,1,equal/far,Chinese
1105,0,closer/close,Chinese
1106,0,equal/far,Chinese
1107,0,further/split,Chinese
1108,0,equal/far,Chinese
1109,0,equal/far,Chinese
1110,1,equal/far,Chinese
1111,1,closer/close,Chinese
1112,0,closer/close,Chinese
1113,0,closer/close,Chinese
1114,0,equal/far,Chinese
1115,0,closer/close,Chinese
1116,0,further/split,Chinese
1117,1,further/split,Chinese
1118,0,further/split,Chinese
1119,1,closer/close,Chinese
1120,0,further/split,Chinese
1121,0,further/split,Chinese
1122,0,equal/far,Chinese
1123,0,equal/far,Chinese
1124,0,equal/far,Chinese
1125,0,equal/far,Chinese
1126,0,equal/far,Chinese
1127,0,equal/far,Chinese
1128,0,closer/close,Chinese
1129,0,further/split,Chinese
1130,0,further/split,Chinese
1131,0,further/split,Chinese
1132,0,closer/close,Chinese
1133,0,closer/close,Chinese
1134,1,equal/far,Chinese
1135,0,further/split,Chinese
1136,0,further/split,Chinese
1137,0,equal/far,Chinese
1138,0,equal/far,Chinese
1139,0,further/split,Chinese
1140,0,further/split,Chinese
1141,0,further/split,Chinese
1142,0,equal/far,Chinese
1143,0,closer/close,Chinese
1144,0,equal/far,Chinese
1145,0,equal/far,Chinese
1146,0,equal/far,Chinese
1147,0,further/split,Chinese
1148,0,closer/close,Chinese
1149,0,closer/close,Chinese
1150,0,equal/far,Chinese
1151,0,further/split,Chinese
1152,0,equal/far,Chinese
1153,0,closer/close,Chinese
1154,0,closer/close,Chinese
1155,0,closer/close,Chinese
1156,0,further/split,Chinese
1157,0,further/split,Chinese
1158,0,further/split,Chinese
1159,0,further/split,Chinese
1160,0,equal/far,Chinese
1161,0,closer/close,Chinese
1162,0,closer/close,Chinese
1163,0,further/split,Chinese
1164,0,further/split,Chinese
1165,0,further/split,Chinese
1166,0,closer/close,Chinese
1167,0,further/split,Chinese
1168,0,equal/far,Chinese
1169,0,closer/close,Chinese
1170,0,further/split,Chinese
1171,0,further/split,Chinese
1172,0,equal/far,Chinese
1173,0,further/split,Chinese
1174,0,further/split,Chinese
1175,0,further/split,Chinese
1176,0,equal/far,Chinese
1177,0,closer/close,Chinese
1178,0,closer/close,Chinese
1179,0,closer/close,Chinese
1180,0,equal/far,Chinese
1181,0,further/split,Chinese
1182,0,further/split,Chinese
1183,0,closer/close,Chinese
1184,0,closer/close,Chinese
1185,0,closer/close,Chinese
1186,0,closer/close,Chinese
1187,0,closer/close,Chinese
1188,0,closer/close,Chinese
1189,1,further/split,Chinese
1190,0,equal/far,Chinese
1191,0,equal/far,Chinese
1192,0,equal/far,Chinese
1193,0,equal/far,Chinese
1194,0,equal/far,Chinese
1195,0,further/split,Chinese
1196,0,equal/far,Chinese
1197,0,equal/far,Chinese
1198,0,equal/far,Chinese
1199,0,equal/far,Chinese
1200,0,equal/far,Chinese
1201,0,further/split,Chinese
1202,1,further/split,Chinese
1203,0,further/split,Chinese
1204,0,closer/close,Chinese
1205,0,equal/far,Chinese
1206,0,equal/far,Chinese
1207,0,equal/far,Chinese
1208,0,equal/far,Chinese
1209,0,equal/far,Chinese
1210,0,equal/far,Chinese
1211,0,equal/far,Chinese
1212,0,equal/far,Chinese
1213,0,equal/far,Chinese
1214,0,equal/far,Chinese
1215,0,equal/far,Chinese
1216,0,further/split,Chinese
1217,0,equal/far,Chinese
1218,0,closer/close,Chinese
1219,0,further/split,Chinese
1220,0,further/split,Chinese
1221,0,closer/close,Chinese
1222,0,closer/close,Chinese
1223,0,closer/close,Chinese
1224,0,closer/close,Chinese
1225,0,closer/close,Chinese
1226,0,closer/close,Chinese
1227,0,closer/close,Chinese
1228,0,closer/close,Chinese
1229,0,further/split,Chinese
1230,1,closer/close,Chinese
1231,0,further/split,Chinese
1232,0,further/split,Chinese
1233,0,equal/far,Chinese
1234,0,equal/far,Chinese
1235,0,equal/far,Chinese
1236,0,equal/far,Chinese
1237,0,equal/far,Chinese
1238,0,equal/far,Chinese
1239,0,equal/far,Chinese
1240,0,equal/far,Chinese
1241,0,equal/far,Chinese
1242,0,equal/far,Chinese
1243,0,equal/far,Chinese
1244,0,equal/far,Chinese
1245,0,equal/far,Chinese
1246,0,equal/far,Chinese
1247,0,equal/far,Chinese
1248,0,equal/far,Chinese
1249,0,equal/far,Chinese
1250,0,equal/far,Chinese
1251,0,equal/far,Chinese
1252,0,equal/far,Chinese
1253,0,equal/far,Chinese
1254,0,equal/far,Chinese
1255,0,equal/far,Chinese
1256,0,equal/far,Chinese
1257,0,equal/far,Chinese
1258,0,equal/far,Chinese
1259,0,equal/far,Chinese
1260,0,equal/far,Chinese
1261,0,equal/far,Chinese
1262,0,equal/far,Chinese
1263,0,equal/far,Chinese
1264,0,equal/far,Chinese
1265,0,equal/far,Chinese
1266,0,further/split,Chinese
1267,0,equal/far,Chinese
1268,0,further/split,Chinese
1269,0,further/split,Chinese
1270,0,further/split,Chinese
1271,0,closer/close,Chinese
1272,0,equal/far,Chinese
1273,0,further/split,Chinese
1274,0,further/split,Chinese
1275,0,closer/close,Chinese
1276,0,closer/close,Chinese
1277,0,closer/close,Chinese
1278,0,closer/close,Chinese
1279,0,closer/close,Chinese
1280,0,closer/close,Chinese
1281,0,equal/far,Chinese
1282,0,equal/far,Chinese
1283,0,further/split,Chinese
1284,0,further/split,Chinese
1285,0,further/split,Chinese
1286,0,equal/far,Chinese
1287,0,closer/close,Chinese
1288,0,closer/close,Chinese
1289,1,closer/close,Chinese
1290,0,closer/close,Chinese
1291,0,closer/close,Chinese
1292,0,equal/far,Chinese
1293,0,equal/far,Chinese
1294,0,equal/far,Chinese
1295,0,equal/far,Chinese
1296,0,equal/far,Chinese
1297,0,equal/far,Chinese
1298,0,equal/far,Chinese
1299,0,equal/far,Chinese
1300,0,equal/far,Chinese
1301,0,equal/far,Chinese
1302,0,equal/far,Chinese
1303,0,further/split,Chinese
1304,0,closer/close,Chinese
1305,0,closer/close,Chinese
1306,0,closer/close,Chinese
1307,0,equal/far,Chinese
1308,0,closer/close,Chinese
1309,0,further/split,Chinese
1310,0,equal/far,Chinese
1311,0,equal/far,Chinese
1312,0,further/split,Chinese
1313,0,closer/close,English
1314,0,equal/far,English
1315,0,closer/close,English
1316,0,closer/close,English
1317,0,further/split,English
1318,0,equal/far,English
1319,0,equal/far,English
1320,0,further/split,English
1321,0,further/split,English
1322,0,further/split,English
1323,0,equal/far,English
1324,0,equal/far,English
1325,1,closer/close,English
1326,0,further/split,English
1327,0,further/split,English
1328,0,equal/far,English
1329,0,equal/far,English
1330,0,equal/far,English
1331,0,equal/far,English
1332,0,further/split,English
1333,0,further/split,English
1334,0,further/split,English
1335,0,further/split,English
1336,0,further/split,English
1337,0,closer/close,English
1338,0,closer/close,English
1339,0,further/split,English
1340,0,further/split,English
1341,0,further/split,English
1342,1,further/split,English
1343,1,closer/close,English
1344,0,closer/close,English
1345,0,closer/close,English
1346,0,closer/close,English
1347,0,further/split,English
1348,0,further/split,English
1349,0,equal/far,English
1350,0,further/split,English
1351,0,closer/close,English
1352,0,closer/close,English
1353,0,closer/close,English
1354,0,equal/far,English
1355,1,further/split,English
1356,0,further/split,English
1357,0,closer/close,English
1358,0,equal/far,English
1359,0,closer/close,English
1360,1,closer/close,English
1361,0,equal/far,English
1362,0,equal/far,English
1363,0,equal/far,English
1364,0,equal/far,English
1365,0,equal/far,English
1366,0,closer/close,English
1367,0,closer/close,English
1368,0,equal/far,English
1369,0,further/split,English
1370,0,equal/far,English
1371,0,equal/far,English
1372,0,equal/far,English
1373,0,closer/close,English
1374,0,equal/far,English
1375,0,closer/close,English
1376,0,closer/close,English
1377,0,closer/close,English
1378,0,further/split,English
1379,0,closer/close,English
1380,0,equal/far,English
1381,0,equal/far,English
1382,0,closer/close,English
1383,0,further/split,English
1384,0,further/split,English
1385,0,further/split,English
1386,1,closer/close,English
1387,1,closer/close,English
1388,0,closer/close,English
1389,0,further/split,English
1390,0,further/split,English
1391,0,further/split,English
1392,1,closer/close,English
1393,1,closer/close,English
1394,0,closer/close,English
1395,0,closer/close,English
1396,0,further/split,English
1397,0,equal/far,English
1398,0,further/split,English
1399,0,equal/far,English
1400,0,further/split,English
1401,0,further/split,English
1402,0,closer/close,English
1403,0,further/split,English
1404,0,further/split,English
1405,0,equal/far,English
1406,0,equal/far,English
1407,0,equal/far,English
1408,0,closer/close,English
1409,0,equal/far,English
1410,1,closer/close,English
1411,0,equal/far,English
1412,0,closer/close,English
1413,0,further/split,English
1414,0,equal/far,English
1415,0,further/split,English
1416,0,equal/far,English
1417,0,further/split,English
1418,0,further/split,English
1419,0,equal/far,English
1420,0,equal/far,English
1421,0,further/split,English
1422,0,closer/close,English
1423,0,equal/far,English
1424,0,equal/far,English
1425,0,further/split,English
1426,0,further/split,English
1427,0,further/split,English
1428,0,closer/close,English
1429,0,equal/far,English
1430,0,equal/far,English
1431,0,further/split,English
1432,0,closer/close,English
1433,0,further/split,English
1434,0,closer/close,English
1435,0,equal/far,English
1436,0,closer/close,English
1437,0,further/split,English
1438,0,equal/far,English
1439,0,closer/close,English
1440,0,closer/close,English
1441,0,equal/far,English
1442,0,closer/close,English
1443,0,equal/far,English
1444,0,equal/far,English
1445,0,further/split,English
1446,0,closer/close,English
1447,0,closer/close,English
1448,0,closer/close,English
1449,0,further/split,English
1450,0,equal/far,English
1451,0,further/split,English
1452,0,equal/far,English
1453,0,closer/close,English
1454,0,equal/far,English
1455,0,further/split,English
1456,0,closer/close,English
1457,0,equal/far,English
1458,0,equal/far,English
1459,0,further/split,English
1460,0,closer/close,English
1461,0,closer/close,English
1462,1,closer/close,English
1463,0,further/split,English
1464,0,further/split,English
1465,0,further/split,English
1466,0,further/split,English
1467,0,equal/far,English
1468,0,further/split,English
1469,0,equal/far,English
1470,0,further/split,English
1471,0,further/split,English
1472,0,closer/close,English
1473,0,equal/far,English
1474,0,equal/far,English
1475,1,closer/close,English
1476,0,equal/far,English
1477,1,closer/close,English
1478,1,further/split,English
1479,1,further/split,English
1480,0,further/split,English
1481,0,equal/far,English
1482,0,further/split,English
1483,0,further/split,English
1484,0,closer/close,English
1485,1,further/split,English
1486,0,further/split,English
1487,0,further/split,English
1488,0,closer/close,English
1489,1,equal/far,English
1490,0,equal/far,English
1491,0,equal/far,English
1492,0,equal/far,English
1493,0,closer/close,English
1494,0,equal/far,English
1495,0,further/split,English
1496,0,equal/far,English
1497,1,closer/close,English
1498,0,equal/far,English
1499,1,further/split,English
1500,0,closer/close,English
1501,0,equal/far,English
1502,0,closer/close,English
1503,0,further/split,English
1504,0,further/split,English
1505,1,closer/close,English
1506,0,equal/far,English
1507,0,equal/far,English
1508,0,closer/close,English
1509,0,closer/close,English
1510,0,closer/close,English
1511,0,further/split,English
1512,0,equal/far,English
1513,1,further/split,English
1514,0,further/split,English
1515,0,further/split,English
1516,0,closer/close,English
1517,0,further/split,English
1518,0,equal/far,English
1519,0,closer/close,English
1520,0,closer/close,English
1521,0,equal/far,English
1522,0,closer/close,English
1523,0,equal/far,English
1524,0,further/split,English
1525,0,further/split,English
1526,0,closer/close,English
1527,0,equal/far,English
1528,0,equal/far,English
1529,0,closer/close,English
1530,0,further/split,English
1531,0,equal/far,English
1532,0,equal/far,English
1533,0,closer/close,English
1534,0,closer/close,English
1535,0,equal/far,English
1536,0,equal/far,English
1537,0,equal/far,English
1538,0,further/split,English
1539,0,further/split,English
1540,0,further/split,English
1541,0,equal/far,English
1542,0,further/split,English
1543,0,equal/far,English
1544,0,further/split,English
1545,0,further/split,English
1546,0,closer/close,English
1547,0,closer/close,English
1548,0,closer/close,English
1549,0,further/split,English
1550,0,further/split,English
1551,0,further/split,English
1552,0,closer/close,English
1553,0,closer/close,English
1554,0,further/split,English
1555,0,equal/far,English
1556,1,closer/close,English
1557,0,closer/close,English
1558,0,equal/far,English
1559,0,equal/far,English
1560,0,equal/far,English
1561,0,further/split,English
1562,0,closer/close,English
1563,0,closer/close,English
1564,0,further/split,English
1565,0,further/split,English
1566,0,closer/close,English
1567,0,closer/close,English
1568,1,closer/close,English
1569,0,closer/close,English
1570,0,equal/far,English
1571,1,further/split,English
1572,0,equal/far,English
1573,0,equal/far,English
1574,0,equal/far,English
1575,0,further/split,English
1576,0,further/split,English
1577,0,equal/far,English
1578,0,further/split,English
1579,0,further/split,English
1580,0,further/split,English
1581,0,further/split,English
1582,0,further/split,English
1583,0,equal/far,English
1584,0,closer/close,English
1585,0,closer/close,English
1586,0,closer/close,English
1587,0,equal/far,English
1588,1,closer/close,English
1589,0,further/split,English
1590,0,further/split,English
1591,0,further/split,English
1592,0,closer/close,English
1593,0,closer/close,English
1594,0,closer/close,English
1595,0,closer/close,English
1596,0,closer/close,English
1597,0,closer/close,English
1598,0,closer/close,English
1599,0,closer/close,English
1600,0,closer/close,English
1601,0,equal/far,English
1602,0,closer/close,English
1603,0,closer/close,English
1604,0,equal/far,English
1605,0,equal/far,English
1606,0,closer/close,English
1607,0,closer/close,English
1608,0,equal/far,English
1609,0,equal/far,English
1610,0,further/split,English
1611,0,closer/close,English
1612,0,closer/close,English
1613,0,closer/close,English
1614,0,equal/far,English
1615,0,closer/close,English
1616,0,closer/close,English
1617,0,further/split,English
1618,0,further/split,English
1619,0,further/split,English
1620,0,closer/close,English
1621,0,closer/close,English
1622,0,closer/close,English
1623,0,closer/close,English
1624,0,equal/far,English
1625,0,equal/far,English
1626,0,equal/far,English
1627,0,equal/far,English
1628,0,equal/far,English
1629,0,equal/far,English
1630,1,further/split,English
1631,0,further/split,English
1632,0,equal/far,English
1633,0,equal/far,English
1634,0,further/split,English
1635,0,closer/close,English
1636,0,equal/far,English
1637,0,further/split,English
1638,0,further/split,English
1639,0,further/split,English
1640,0,further/split,English
1641,0,further/split,English
1642,0,equal/far,English
1643,0,equal/far,English
1644,0,equal/far,English
1645,0,equal/far,English
1646,0,equal/far,English
1647,0,equal/far,English
1648,0,further/split,English
1649,0,further/split,English
1650,0,further/split,English
1651,0,further/split,English
1652,0,equal/far,English
1653,0,equal/far,English
1654,0,closer/close,English
1655,0,closer/close,English
1656,0,equal/far,English
1657,0,closer/close,English
1658,0,closer/close,English
1659,0,closer/close,English
1660,0,closer/close,English
1661,0,equal/far,English
1662,0,equal/far,English
1663,0,closer/close,English
1664,0,further/split,English
1665,0,equal/far,English
1666,0,further/split,English
1667,0,closer/close,English
1668,0,closer/close,English
1669,0,further/split,English
1670,0,further/split,English
1671,0,equal/far,English
1672,0,closer/close,English
1673,0,equal/far,English
1674,0,equal/far,English
1675,0,further/split,English
1676,0,equal/far,English
1677,0,equal/far,English
1678,0,further/split,English
1679,0,equal/far,English
1680,0,closer/close,English
1681,1,closer/close,English
1682,0,further/split,English
1683,0,equal/far,English
1684,0,closer/close,English
1685,0,further/split,English
