,Length,Language,roundid
339,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.19
340,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.18
341,1,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.46
342,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.41
343,1,Chinese,7266-a19a5680-212b-4740-b7c3-897388466b48.21
344,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.43
345,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.42
346,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.45
347,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.44
348,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.47
349,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.17
350,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.49
351,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.48
352,1,Chinese,9348-ddc3073d-5d80-4428-ac3c-256116fad113.0
353,4,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.18
354,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.14
355,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.46
356,1,Chinese,7266-a19a5680-212b-4740-b7c3-897388466b48.22
357,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.18
358,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.19
359,2,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.14
360,3,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.12
361,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.16
362,2,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.17
363,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.10
364,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.11
365,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.12
366,1,Chinese,7266-a19a5680-212b-4740-b7c3-897388466b48.24
367,2,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.19
368,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.33
369,2,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.29
370,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.46
371,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.44
372,3,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.26
373,7,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.29
374,3,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.28
375,2,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.40
376,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.41
377,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.42
378,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.27
379,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.23
380,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.22
381,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.21
382,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.20
383,4,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.27
384,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.26
385,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.25
386,2,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.24
387,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.18
388,2,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.24
389,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.25
390,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.26
391,2,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.14
392,1,Chinese,4239-a43cda9c-a8f8-4f7f-ad6c-7339337da225.0
393,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.34
394,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.35
395,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.36
396,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.37
397,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.30
398,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.31
399,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.32
400,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.33
401,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.41
402,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.40
403,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.43
404,2,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.42
405,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.38
406,1,Chinese,9485-a972797e-4d32-4a76-94ca-5ed073e2226f.39
407,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.47
408,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.46
409,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.35
410,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.34
411,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.37
412,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.36
413,2,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.38
414,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.39
415,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.33
416,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.32
417,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.34
418,3,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.35
419,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.36
420,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.37
421,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.30
422,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.31
423,3,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.32
424,2,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.33
425,2,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.1
426,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.22
427,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.3
428,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.2
429,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.5
430,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.4
431,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.7
432,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.6
433,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.6
434,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.7
435,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.4
436,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.5
437,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.2
438,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.3
439,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.1
440,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.16
441,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.29
442,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.28
443,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.24
444,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.23
445,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.22
446,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.21
447,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.20
448,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.27
449,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.26
450,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.25
451,3,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.24
452,3,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.6
453,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.49
454,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.48
455,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.39
456,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.43
457,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.42
458,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.41
459,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.40
460,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.47
461,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.46
462,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.45
463,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.44
464,3,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.8
465,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.47
466,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.18
467,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.10
468,3,Chinese,9652-0fe4cd13-8a86-4391-b58d-08d12f0d1dea.0
469,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.12
470,2,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.13
471,4,Chinese,1531-0519ed42-819e-47c9-aec3-73f1bfa8b697.0
472,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.15
473,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.16
474,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.17
475,2,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.18
476,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.19
477,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.8
478,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.9
479,1,Chinese,1767-d608b7ff-7dac-4a5b-bd95-7da587b4bbba.0
480,3,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.4
481,2,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.5
482,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.6
483,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.7
484,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.9
485,4,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.1
486,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.2
487,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.3
488,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.16
489,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.8
490,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.9
491,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.17
492,3,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.18
493,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.50
494,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.18
495,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.19
496,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.38
497,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.23
498,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.15
499,1,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.3
500,1,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.8
501,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.22
502,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.15
503,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.20
504,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.21
505,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.26
506,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.27
507,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.24
508,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.14
509,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.30
510,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.31
511,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.28
512,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.29
513,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.34
514,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.16
515,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.36
516,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.37
517,2,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.25
518,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.24
519,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.27
520,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.17
521,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.21
522,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.43
523,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.40
524,2,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.22
525,1,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.2
526,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.11
527,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.25
528,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.29
529,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.28
530,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.48
531,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.11
532,1,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.50
533,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.19
534,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.24
535,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.12
536,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.17
537,1,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.10
538,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.11
539,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.12
540,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.13
541,3,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.14
542,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.32
543,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.16
544,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.17
545,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.38
546,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.33
547,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.39
548,1,Chinese,3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011.35
549,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.10
550,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.11
551,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.12
552,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.13
553,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.14
554,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.15
555,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.16
556,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.46
557,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.18
558,1,Chinese,7024-9f33f165-8d4a-44db-8b60-8236445b9073.19
559,1,Chinese,2114-f7b1a9ef-cbe6-4404-923f-023a577eb1e9.1
560,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.5
561,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.37
562,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.46
563,1,Chinese,4286-9e734173-eddb-47a8-b78f-bad48cfe5449.50
564,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.36
565,1,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.19
566,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.47
567,2,Chinese,5153-a73c009e-95ab-4762-ac93-e60600ba6c3d.49
568,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.43
569,2,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.41
570,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.44
571,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.29
572,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.28
573,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.45
574,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.30
575,1,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.9
576,1,Chinese,0316-e2f34fea-b7c4-4b64-81b9-634240105f74.9
577,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.21
578,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.42
579,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.23
580,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.22
581,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.25
582,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.24
583,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.27
584,2,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.26
585,1,Chinese,7226-ccc3b8d4-37a4-4334-9095-74260418e8c1.1
586,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.33
587,1,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.23
588,2,Chinese,0666-e1e76c58-f599-4e42-9d93-a3c5cdcca5f2.0
589,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.14
590,1,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.41
591,1,Chinese,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c.50
592,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.9
593,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.8
594,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.40
595,3,Chinese,2730-1001601f-b47f-4c3b-94f8-6b0c5adc3636.0
596,4,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.1
597,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.6
598,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.3
599,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.2
600,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.5
601,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.4
602,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.7
603,1,Chinese,7645-31884455-9ae0-4726-a830-00d8014ac468.6
604,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.4
605,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.5
606,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.6
607,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.7
608,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.1
609,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.2
610,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.3
611,1,Chinese,3805-18ed9ae4-fb5e-4a4b-868c-49cf662540d2.8
612,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.32
613,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.31
614,2,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.49
615,3,Chinese,6480-edf2ce8f-66fb-4115-9e44-bc280541ad81.1
616,3,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.38
617,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.39
618,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.30
619,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.31
620,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.36
621,3,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.37
622,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.34
623,1,Chinese,1749-16e02541-2385-4752-9fd3-caa3a825b469.35
624,3,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.30
625,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.31
626,4,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.32
627,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.33
628,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.34
629,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.35
630,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.36
631,1,Chinese,2292-90a01583-25d1-4d87-a41b-9f772c314d61.37
632,4,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.50
633,1,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.32
634,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.50
635,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.16
636,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.17
637,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.14
638,3,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.21
639,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.12
640,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.13
641,1,Chinese,4304-0a6471c9-b6e3-4df3-9257-13c0310185d6.14
642,2,Chinese,9068-8040e841-54a3-451f-ac7c-ca6f427f4be9.29
643,2,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.26
644,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.18
645,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.19
646,1,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.50
647,1,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.1
648,2,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.39
649,1,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.38
650,1,Chinese,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8.41
651,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.1
652,1,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.34
653,1,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.37
654,3,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.36
655,1,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.31
656,4,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.30
657,2,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.33
658,2,Chinese,1854-30ed3f48-6261-4e7f-a5bd-77ca1e153da9.32
659,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.48
660,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.20
661,4,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.13
662,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.44
663,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.40
664,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.41
665,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.42
666,1,Chinese,3842-59433277-9f89-4c62-912e-6a1736577c31.45
667,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.44
668,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.45
669,1,Chinese,4589-16534f5f-ea0d-49f5-bf6a-184157da4c79.46
670,1,Chinese,8976-a41db654-9387-4361-aff5-ff68d9291ae9.15
671,1,Chinese,7778-fff6a029-3272-4086-8ce5-a031948fac33.3
672,1,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.44
673,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.49
674,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.48
675,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.47
676,2,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.46
677,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.45
678,1,Chinese,7921-645b72d1-e1bf-4121-b9b4-d04e9d5c906f.44
