success,Condition,Language,roundid
true,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.42
true,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.43
true,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.44
false,further/split,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.45
false,further/split,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.46
true,further/split,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.47
true,further/split,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.48
false,equal/far,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.49
false,further/split,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.5
true,equal/far,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.50
true,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.6
false,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.7
true,equal/far,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.8
true,closer/close,Chinese,0629-8541f1f2-0964-4531-8260-f48245b21dcb.9
false,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.1
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.10
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.11
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.12
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.13
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.14
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.15
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.16
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.17
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.18
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.19
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.2
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.20
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.21
false,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.22
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.23
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.24
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.25
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.26
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.27
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.28
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.29
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.3
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.30
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.31
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.32
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.33
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.34
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.35
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.36
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.37
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.38
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.39
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.4
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.40
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.41
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.42
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.43
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.44
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.45
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.46
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.47
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.48
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.49
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.5
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.50
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.6
true,equal/far,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.7
true,closer/close,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.8
true,further/split,Chinese,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665.9
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.1
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.10
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.11
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.12
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.13
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.14
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.15
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.16
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.17
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.18
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.19
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.2
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.20
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.21
false,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.22
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.23
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.24
false,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.25
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.26
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.27
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.28
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.29
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.3
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.30
false,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.31
false,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.32
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.33
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.34
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.35
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.36
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.37
false,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.38
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.39
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.4
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.40
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.41
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.42
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.43
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.44
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.45
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.46
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.47
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.48
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.49
true,further/split,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.5
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.50
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.6
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.7
true,equal/far,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.8
true,closer/close,Chinese,0740-94681250-6071-4c19-b508-b0b83242afaf.9
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.1
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.10
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.11
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.12
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.13
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.14
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.15
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.16
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.17
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.18
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.19
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.2
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.20
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.21
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.22
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.23
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.24
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.25
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.26
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.27
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.28
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.29
false,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.3
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.30
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.31
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.32
false,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.33
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.34
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.35
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.36
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.37
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.38
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.39
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.4
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.40
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.41
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.42
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.43
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.44
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.45
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.46
false,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.47
true,equal/far,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.48
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.49
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.5
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.50
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.6
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.7
true,closer/close,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.8
true,further/split,Chinese,0789-45524118-6e09-4310-984c-7cfc7dabe961.9
false,further/split,Chinese,0790-d327a4a7-f573-4c62-bf72-f26e13597848.1
true,closer/close,Chinese,0790-d327a4a7-f573-4c62-bf72-f26e13597848.2
false,closer/close,Chinese,0790-d327a4a7-f573-4c62-bf72-f26e13597848.3
true,closer/close,Chinese,0790-d327a4a7-f573-4c62-bf72-f26e13597848.4
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.1
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.10
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.11
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.12
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.13
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.14
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.15
false,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.16
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.17
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.18
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.19
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.2
false,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.20
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.21
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.22
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.23
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.24
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.25
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.26
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.27
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.28
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.29
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.3
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.30
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.31
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.32
false,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.33
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.34
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.35
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.36
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.37
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.38
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.39
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.4
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.40
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.41
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.42
false,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.43
true,closer/close,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.44
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.45
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.46
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.47
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.48
false,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.49
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.5
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.50
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.6
true,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.7
true,equal/far,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.8
false,further/split,Chinese,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8.9
true,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.1
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.10
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.11
true,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.12
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.13
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.14
true,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.15
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.16
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.17
true,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.18
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.19
true,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.2
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.20
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.21
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.22
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.23
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.24
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.25
true,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.26
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.27
true,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.28
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.29
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.3
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.30
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.31
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.32
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.33
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.34
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.35
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.36
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.37
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.38
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.39
true,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.4
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.40
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.41
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.42
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.43
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.44
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.45
true,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.46
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.47
false,equal/far,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.48
false,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.49
true,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.5
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.50
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.6
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.7
false,closer/close,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.8
true,further/split,Chinese,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502.9
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.1
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.10
false,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.11
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.12
false,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.13
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.14
false,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.15
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.16
false,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.17
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.18
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.19
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.2
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.20
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.21
false,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.22
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.23
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.24
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.25
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.26
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.27
false,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.28
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.29
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.3
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.30
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.31
false,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.32
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.33
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.34
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.35
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.36
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.37
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.38
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.39
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.4
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.40
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.41
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.42
false,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.43
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.44
true,equal/far,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.45
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.46
false,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.47
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.48
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.49
true,closer/close,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.5
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.50
true,further/split,Chinese,1062-5250acff-a1c6-499b-af16-212bc1953e10.6
