success,Condition,Language,roundid
true,closer/close,English,0219-2.7
true,closer/close,English,0219-2.8
true,closer/close,English,0219-2.9
true,equal/far,English,0219-7.1
true,equal/far,English,0219-7.10
true,equal/far,English,0219-7.11
true,equal/far,English,0219-7.12
true,further/split,English,0219-7.13
true,closer/close,English,0219-7.14
true,equal/far,English,0219-7.15
false,closer/close,English,0219-7.16
true,closer/close,English,0219-7.17
true,closer/close,English,0219-7.18
false,closer/close,English,0219-7.19
true,further/split,English,0219-7.2
true,further/split,English,0219-7.20
true,equal/far,English,0219-7.21
true,equal/far,English,0219-7.22
true,further/split,English,0219-7.23
true,closer/close,English,0219-7.24
true,further/split,English,0219-7.25
true,equal/far,English,0219-7.26
true,closer/close,English,0219-7.27
true,closer/close,English,0219-7.28
true,further/split,English,0219-7.29
true,closer/close,English,0219-7.3
true,equal/far,English,0219-7.30
true,closer/close,English,0219-7.31
true,equal/far,English,0219-7.32
true,closer/close,English,0219-7.33
true,equal/far,English,0219-7.34
true,further/split,English,0219-7.35
true,equal/far,English,0219-7.36
true,further/split,English,0219-7.37
true,further/split,English,0219-7.38
true,equal/far,English,0219-7.39
true,further/split,English,0219-7.4
false,closer/close,English,0219-7.40
false,closer/close,English,0219-7.41
true,equal/far,English,0219-7.42
true,further/split,English,0219-7.43
false,closer/close,English,0219-7.44
true,further/split,English,0219-7.45
true,equal/far,English,0219-7.46
true,further/split,English,0219-7.47
true,equal/far,English,0219-7.48
true,further/split,English,0219-7.49
true,closer/close,English,0219-7.5
true,further/split,English,0219-7.50
false,further/split,English,0219-7.6
true,closer/close,English,0219-7.7
true,further/split,English,0219-7.8
false,closer/close,English,0219-7.9
true,further/split,English,0235-d.1
true,equal/far,English,0235-d.10
true,further/split,English,0235-d.11
true,equal/far,English,0235-d.12
false,closer/close,English,0235-d.13
true,equal/far,English,0235-d.14
false,closer/close,English,0235-d.15
true,further/split,English,0235-d.16
true,equal/far,English,0235-d.17
true,closer/close,English,0235-d.18
false,closer/close,English,0235-d.19
true,further/split,English,0235-d.2
true,equal/far,English,0235-d.20
true,closer/close,English,0235-d.21
true,closer/close,English,0235-d.22
true,further/split,English,0235-d.23
true,further/split,English,0235-d.24
true,equal/far,English,0235-d.25
true,equal/far,English,0235-d.26
true,further/split,English,0235-d.27
true,equal/far,English,0235-d.28
false,further/split,English,0235-d.29
true,equal/far,English,0235-d.3
true,closer/close,English,0235-d.30
true,closer/close,English,0235-d.31
true,equal/far,English,0235-d.32
true,closer/close,English,0235-d.33
true,equal/far,English,0235-d.34
true,equal/far,English,0235-d.35
true,closer/close,English,0235-d.36
true,further/split,English,0235-d.37
false,further/split,English,0235-d.38
true,further/split,English,0235-d.39
true,further/split,English,0235-d.4
true,equal/far,English,0235-d.40
true,further/split,English,0235-d.41
true,closer/close,English,0235-d.42
true,equal/far,English,0235-d.43
true,closer/close,English,0235-d.44
true,closer/close,English,0235-d.45
true,equal/far,English,0235-d.46
false,closer/close,English,0235-d.47
true,further/split,English,0235-d.48
true,closer/close,English,0235-d.49
true,closer/close,English,0235-d.5
true,equal/far,English,0235-d.50
true,further/split,English,0235-d.6
true,further/split,English,0235-d.7
true,equal/far,English,0235-d.8
true,further/split,English,0235-d.9
true,closer/close,English,0237-1.1
true,further/split,English,0237-1.10
true,further/split,English,0237-1.11
false,closer/close,English,0237-1.12
true,equal/far,English,0237-1.13
true,closer/close,English,0237-1.14
true,equal/far,English,0237-1.15
true,closer/close,English,0237-1.16
true,further/split,English,0237-1.17
true,equal/far,English,0237-1.18
true,closer/close,English,0237-1.19
true,further/split,English,0237-1.2
true,closer/close,English,0237-1.20
true,further/split,English,0237-1.21
false,further/split,English,0237-1.22
false,further/split,English,0237-1.23
true,closer/close,English,0237-1.24
true,further/split,English,0237-1.25
true,equal/far,English,0237-1.26
true,further/split,English,0237-1.27
true,equal/far,English,0237-1.28
false,further/split,English,0237-1.29
true,closer/close,English,0237-1.3
true,further/split,English,0237-1.30
true,equal/far,English,0237-1.31
true,equal/far,English,0237-1.32
true,further/split,English,0237-1.34
true,further/split,English,0237-1.35
true,further/split,English,0237-1.36
true,equal/far,English,0237-1.37
true,closer/close,English,0237-1.38
true,closer/close,English,0237-1.39
true,closer/close,English,0237-1.4
true,equal/far,English,0237-1.40
true,equal/far,English,0237-1.41
true,closer/close,English,0237-1.43
true,equal/far,English,0237-1.44
true,closer/close,English,0237-1.45
true,equal/far,English,0237-1.46
true,equal/far,English,0237-1.47
true,further/split,English,0237-1.48
true,equal/far,English,0237-1.49
true,further/split,English,0237-1.5
true,equal/far,English,0237-1.50
false,further/split,English,0237-1.6
true,closer/close,English,0237-1.7
true,closer/close,English,0237-1.8
true,equal/far,English,0237-1.9
true,closer/close,English,0239-7.1
true,equal/far,English,0239-7.10
true,equal/far,English,0239-7.11
true,equal/far,English,0239-7.12
true,closer/close,English,0239-7.13
true,equal/far,English,0239-7.14
false,closer/close,English,0239-7.15
true,further/split,English,0239-7.16
true,closer/close,English,0239-7.17
true,equal/far,English,0239-7.18
true,equal/far,English,0239-7.19
true,further/split,English,0239-7.2
true,closer/close,English,0239-7.20
true,equal/far,English,0239-7.21
true,further/split,English,0239-7.22
true,closer/close,English,0239-7.23
true,equal/far,English,0239-7.24
true,closer/close,English,0239-7.25
true,further/split,English,0239-7.26
true,closer/close,English,0239-7.27
true,equal/far,English,0239-7.28
true,equal/far,English,0239-7.29
true,equal/far,English,0239-7.3
true,further/split,English,0239-7.30
true,further/split,English,0239-7.31
true,further/split,English,0239-7.32
true,further/split,English,0239-7.33
true,closer/close,English,0239-7.34
true,equal/far,English,0239-7.35
true,closer/close,English,0239-7.36
true,further/split,English,0239-7.37
true,equal/far,English,0239-7.38
true,further/split,English,0239-7.39
true,closer/close,English,0239-7.4
true,closer/close,English,0239-7.40
true,further/split,English,0239-7.41
true,closer/close,English,0239-7.42
true,further/split,English,0239-7.43
true,further/split,English,0239-7.44
true,equal/far,English,0239-7.45
true,equal/far,English,0239-7.46
true,further/split,English,0239-7.47
true,equal/far,English,0239-7.48
true,equal/far,English,0239-7.49
true,closer/close,English,0239-7.5
true,further/split,English,0239-7.50
true,closer/close,English,0239-7.6
true,closer/close,English,0239-7.7
true,further/split,English,0239-7.8
true,closer/close,English,0239-7.9
true,closer/close,English,0249-2.1
true,further/split,English,0249-2.10
false,closer/close,English,0249-2.11
true,further/split,English,0249-2.12
true,equal/far,English,0249-2.13
true,further/split,English,0249-2.14
true,equal/far,English,0249-2.15
true,closer/close,English,0249-2.16
true,equal/far,English,0249-2.17
true,further/split,English,0249-2.18
false,closer/close,English,0249-2.19
true,closer/close,English,0249-2.2
true,equal/far,English,0249-2.20
true,equal/far,English,0249-2.21
false,further/split,English,0249-2.22
true,equal/far,English,0249-2.23
true,closer/close,English,0249-2.24
true,closer/close,English,0249-2.25
true,further/split,English,0249-2.26
true,equal/far,English,0249-2.27
false,closer/close,English,0249-2.28
true,further/split,English,0249-2.29
true,equal/far,English,0249-2.3
true,further/split,English,0249-2.30
true,equal/far,English,0249-2.31
true,further/split,English,0249-2.32
true,closer/close,English,0249-2.33
true,equal/far,English,0249-2.34
true,further/split,English,0249-2.35
true,further/split,English,0249-2.36
true,closer/close,English,0249-2.37
true,equal/far,English,0249-2.38
true,further/split,English,0249-2.39
true,closer/close,English,0249-2.4
true,further/split,English,0249-2.40
false,closer/close,English,0249-2.41
true,further/split,English,0249-2.42
false,closer/close,English,0249-2.43
true,equal/far,English,0249-2.44
true,equal/far,English,0249-2.45
true,equal/far,English,0249-2.46
true,equal/far,English,0249-2.47
true,closer/close,English,0249-2.48
false,closer/close,English,0249-2.49
true,equal/far,English,0249-2.5
true,further/split,English,0249-2.50
true,equal/far,English,0249-2.6
true,further/split,English,0249-2.7
false,closer/close,English,0249-2.8
true,closer/close,English,0249-2.9
true,closer/close,English,0255-b.1
true,equal/far,English,0255-b.10
true,equal/far,English,0255-b.11
true,further/split,English,0255-b.12
true,further/split,English,0255-b.13
true,further/split,English,0255-b.14
true,equal/far,English,0255-b.15
true,further/split,English,0255-b.16
true,closer/close,English,0255-b.17
true,equal/far,English,0255-b.18
true,equal/far,English,0255-b.19
false,further/split,English,0255-b.2
true,equal/far,English,0255-b.20
true,equal/far,English,0255-b.21
true,further/split,English,0255-b.22
true,equal/far,English,0255-b.23
true,equal/far,English,0255-b.24
true,closer/close,English,0255-b.25
true,equal/far,English,0255-b.26
true,further/split,English,0255-b.27
true,further/split,English,0255-b.28
true,closer/close,English,0255-b.29
true,closer/close,English,0255-b.3
true,closer/close,English,0255-b.30
true,equal/far,English,0255-b.31
true,closer/close,English,0255-b.32
true,further/split,English,0255-b.33
true,closer/close,English,0255-b.34
true,closer/close,English,0255-b.35
true,closer/close,English,0255-b.36
false,further/split,English,0255-b.37
true,further/split,English,0255-b.38
true,closer/close,English,0255-b.39
true,equal/far,English,0255-b.4
true,equal/far,English,0255-b.40
false,closer/close,English,0255-b.41
true,equal/far,English,0255-b.42
true,equal/far,English,0255-b.43
true,equal/far,English,0255-b.44
true,closer/close,English,0255-b.45
true,further/split,English,0255-b.46
true,closer/close,English,0255-b.47
true,equal/far,English,0255-b.48
true,further/split,English,0255-b.49
true,closer/close,English,0255-b.5
true,further/split,English,0255-b.50
true,closer/close,English,0255-b.6
true,further/split,English,0255-b.7
true,further/split,English,0255-b.8
false,closer/close,English,0255-b.9
true,further/split,English,0261-d.1
true,further/split,English,0261-d.10
true,further/split,English,0261-d.11
true,further/split,English,0261-d.12
false,closer/close,English,0261-d.13
true,closer/close,English,0261-d.14
true,further/split,English,0261-d.15
true,further/split,English,0261-d.16
true,closer/close,English,0261-d.17
false,closer/close,English,0261-d.18
true,equal/far,English,0261-d.19
true,equal/far,English,0261-d.2
true,further/split,English,0261-d.20
true,equal/far,English,0261-d.21
true,equal/far,English,0261-d.22
true,equal/far,English,0261-d.23
true,equal/far,English,0261-d.24
true,equal/far,English,0261-d.25
true,further/split,English,0261-d.26
true,closer/close,English,0261-d.27
true,equal/far,English,0261-d.28
true,further/split,English,0261-d.29
true,closer/close,English,0261-d.3
true,further/split,English,0261-d.30
true,further/split,English,0261-d.31
true,equal/far,English,0261-d.32
true,further/split,English,0261-d.33
false,further/split,English,0261-d.34
true,closer/close,English,0261-d.35
true,equal/far,English,0261-d.36
true,closer/close,English,0261-d.37
true,closer/close,English,0261-d.38
true,closer/close,English,0261-d.39
true,closer/close,English,0261-d.4
true,further/split,English,0261-d.40
true,equal/far,English,0261-d.41
false,further/split,English,0261-d.42
true,closer/close,English,0261-d.43
true,closer/close,English,0261-d.44
true,equal/far,English,0261-d.45
true,equal/far,English,0261-d.46
true,further/split,English,0261-d.47
true,equal/far,English,0261-d.48
true,further/split,English,0261-d.49
false,closer/close,English,0261-d.5
true,equal/far,English,0261-d.50
true,closer/close,English,0261-d.6
true,equal/far,English,0261-d.7
