,Usage,Condition,Language,Message
697,0,equal/far,Chinese,灰色
698,0,equal/far,Chinese,橙子
699,0,equal/far,Chinese,暗
700,0,equal/far,Chinese,灰色
701,0,further/split,Chinese,不是紫色和蓝色
702,0,equal/far,Chinese,黄绿色
703,0,equal/far,Chinese,蓝色
704,0,further/split,Chinese,爱
705,0,equal/far,Chinese,玫瑰
706,0,closer/close,Chinese,爱
707,0,equal/far,Chinese,明亮
708,0,equal/far,Chinese,草
709,0,equal/far,Chinese, 明亮
710,0,further/split,Chinese,亮
711,0,closer/close,Chinese,亮
712,0,further/split,Chinese,叶子
713,0,closer/close,Chinese,天空蓝
714,0,further/split,Chinese,蓝色
715,0,closer/close,Chinese,紫
716,0,closer/close,Chinese,天空蓝
717,0,equal/far,Chinese,黄色
718,0,further/split,Chinese,亮绿
719,0,equal/far,Chinese,深绿
720,0,closer/close,Chinese,深绿
721,0,further/split,Chinese,蓝
722,0,further/split,Chinese,灰
723,0,further/split,Chinese,紫
724,0,further/split,Chinese,亮蓝
725,0,closer/close,Chinese,土绿
726,0,closer/close,Chinese,深紫
727,0,equal/far,Chinese,蓝
728,0,further/split,Chinese,亮绿
729,0,equal/far,Chinese,灰色
730,0,further/split,Chinese,亮蓝
731,0,equal/far,Chinese,蓝
732,0,equal/far,Chinese,亮蓝
733,0,equal/far,Chinese,蓝
734,0,closer/close,Chinese,亮灰
735,0,closer/close,Chinese,蓝绿
736,0,equal/far,Chinese,蓝
737,0,closer/close,Chinese,次亮绿
738,0,equal/far,Chinese,红
739,0,further/split,Chinese,紫
740,0,further/split,Chinese,深蓝
741,0,equal/far,Chinese,蓝
742,0,further/split,Chinese,介于土色和绿色
743,0,further/split,Chinese,土色偏黄
744,0,further/split,Chinese,蓝
745,0,closer/close,Chinese,紫
746,0,equal/far,Chinese,粉红
747,0,closer/close,Chinese,蓝绿
748,0,equal/far,Chinese,蓝
749,0,further/split,Chinese,土紫
750,0,closer/close,Chinese,蓝绿色偏黄
751,0,equal/far,Chinese,绿
752,0,further/split,Chinese,亮绿
753,0,closer/close,Chinese,暗绿偏黄
754,0,equal/far,Chinese,绿
755,0,equal/far,Chinese,红
756,0,equal/far,Chinese,紫
757,0,closer/close,Chinese,灰蓝
758,0,further/split,Chinese,荧光蓝
759,0,closer/close,Chinese,深蓝
760,0,closer/close,Chinese,亮绿
761,0,closer/close,Chinese,灰
762,0,equal/far,Chinese,太阳
763,0,closer/close,Chinese,光
764,0,closer/close,Chinese,黑暗
765,0,closer/close,Chinese,砂
766,0,further/split,Chinese,黑暗
767,0,equal/far,Chinese,光
768,0,equal/far,Chinese,草
769,0,further/split,Chinese,亮
770,0,equal/far,Chinese,天空
771,0,equal/far,Chinese,树叶
772,0,further/split,Chinese,亮
773,1,closer/close,Chinese,少女的
774,0,equal/far,Chinese,你好
775,0,equal/far,Chinese,你好
776,0,equal/far,Chinese,不是蓝色和绿色
777,0,equal/far,Chinese,还在吗
778,0,equal/far,Chinese,在
779,0,equal/far,Chinese,选紫色
780,0,further/split,Chinese,选棕色
781,0,closer/close,Chinese,错了
782,0,closer/close,Chinese,请描述颜色
783,0,closer/close,Chinese,咖啡色
784,0,closer/close,Chinese,本轮都是绿色，没有咖啡色
785,0,closer/close,Chinese,是深绿色吗？
786,0,closer/close,Chinese,不好意思
787,0,closer/close,Chinese,翠绿色
788,0,equal/far,Chinese,灰色
789,0,closer/close,Chinese,嫩绿色
790,0,further/split,Chinese,蓝色
791,0,equal/far,Chinese,紫色
792,0,equal/far,Chinese,蓝色
793,0,closer/close,Chinese,红色
794,0,closer/close,Chinese,大红？
795,0,closer/close,Chinese,嗯
796,0,equal/far,Chinese,紫色
797,0,equal/far,Chinese,有微信吗？呵呵
798,0,equal/far,Chinese,有
799,0,equal/far,Chinese,加一下？
800,0,equal/far,Chinese,行
801,0,equal/far,Chinese,微信号？我加你
802,0,further/split,Chinese,翠绿
803,0,equal/far,Chinese,没收到微信号 重发一下
804,0,equal/far,Chinese,灰色
805,0,equal/far,Chinese,ling3-3
806,0,equal/far,Chinese,绿色
807,0,equal/far,Chinese,微信号不存在 你加我吧
808,0,equal/far,Chinese,alanwang_1988
809,0,equal/far,Chinese,绿色
810,0,further/split,Chinese,棕色
811,0,further/split,Chinese,偏黄色吗？
812,0,further/split,Chinese,偏红的
813,0,further/split,Chinese,紫色
814,0,closer/close,Chinese,嫩绿色
815,0,closer/close,Chinese,最亮的绿色？
816,0,closer/close,Chinese,中间色
817,0,equal/far,Chinese,紫红色？
818,0,further/split,Chinese,蓝色
819,1,further/split,Chinese,比较深的绿
820,0,equal/far,Chinese,蓝色
821,0,further/split,Chinese,蓝色
822,0,closer/close,Chinese,暗紫色？
823,0,closer/close,Chinese,深紫色
824,0,closer/close,Chinese,偏红的棕色
825,1,closer/close,Chinese,有两种偏红的棕色，是比较深还是比较浅的那个？
826,0,closer/close,Chinese,偏橙色的
827,0,equal/far,Chinese,灰色
828,0,closer/close,Chinese,较暗的绿色
829,0,further/split,Chinese,偏亮的绿色
830,0,closer/close,Chinese,蓝色
831,0,further/split,Chinese,紫红色
832,0,further/split,Chinese,偏红的
833,0,further/split,Chinese,棕色
834,0,further/split,Chinese,紫色
835,0,further/split,Chinese,绿色
836,0,equal/far,Chinese,灰色
837,0,equal/far,Chinese,紫色
838,0,equal/far,Chinese,绿色
839,0,closer/close,Chinese,蓝色
840,0,closer/close,Chinese,较深的嫩绿
841,0,further/split,Chinese,偏棕的黄
842,0,closer/close,Chinese,灰色
843,0,equal/far,Chinese,黄色
844,0,closer/close,Chinese,较灰的
845,0,closer/close,Chinese,宝蓝色
846,0,equal/far,Chinese,黄色
847,0,equal/far,Chinese,灰色
848,0,closer/close,Chinese,偏红的
849,0,closer/close,Chinese,枣红色？
850,0,closer/close,Chinese,紫色
851,0,closer/close,Chinese,偏红的
852,0,further/split,Chinese,偏暗的绿
853,0,further/split,Chinese,hi
854,0,further/split,Chinese,是什么颜色
855,0,further/split,Chinese,深绿
856,0,further/split,Chinese,亮绿
857,0,closer/close,Chinese,亮土黄
858,0,closer/close,Chinese,亮紫
859,0,closer/close,Chinese,厉害啊
860,0,closer/close,Chinese,紫
861,0,equal/far,Chinese,你也厉害啊
862,0,equal/far,Chinese,呵呵画家的女儿
863,0,equal/far,Chinese,深土色
864,0,further/split,Chinese,失敬失敬
865,1,further/split,Chinese,比较绿色的绿
866,0,equal/far,Chinese,偏棕色
867,0,equal/far,Chinese,紫
868,0,equal/far,Chinese,灰
869,0,equal/far,Chinese,黄
870,0,equal/far,Chinese,绿
871,0,further/split,Chinese,暗绿
872,0,equal/far,Chinese,蓝
873,0,further/split,Chinese,这个难。。。
874,0,further/split,Chinese,排除
875,0,further/split,Chinese,不是亮蓝
876,0,further/split,Chinese,不是灰蓝
877,0,closer/close,Chinese,厉害啊
878,0,closer/close,Chinese,开始难了
879,0,closer/close,Chinese,碘色
880,0,closer/close,Chinese,不认的
881,0,closer/close,Chinese,没到紫
882,0,closer/close,Chinese,介于蓝跟紫
883,0,further/split,Chinese,啊.
884,0,further/split,Chinese,一分钱没了 哈哈哈哈
885,0,further/split,Chinese,哈哈哈
886,0,further/split,Chinese,没关系
887,0,further/split,Chinese,灰蓝
888,0,closer/close,Chinese,哇。。。
889,0,closer/close,Chinese,有点发绿，特别棕，和黄棕色
890,0,closer/close,Chinese,不是那个绿
891,1,closer/close,Chinese,算特别棕吧。比较深色那个
892,0,equal/far,Chinese,默契啊。。。
893,0,equal/far,Chinese,感觉快到五十度灰色了。。。。。。。
894,0,equal/far,Chinese,红
895,1,further/split,Chinese,比较亮的绿
896,0,closer/close,Chinese,不是亮粉红
897,1,closer/close,Chinese,比较亮的紫
898,0,further/split,Chinese,蓝
899,0,closer/close,Chinese,偏桃红
900,0,equal/far,Chinese,蓝
901,0,further/split,Chinese,灰
902,0,further/split,Chinese,偏粉红
903,0,equal/far,Chinese,亮绿
904,0,closer/close,Chinese,最亮蓝
905,0,equal/far,Chinese,深蓝
906,0,closer/close,Chinese,有点接近荧光绿的亮绿
907,0,closer/close,Chinese,不是正绿色的那个
908,0,closer/close,Chinese,不是橄榄暗绿色的那个
909,1,closer/close,Chinese,比较不像叶子色
910,0,closer/close,Chinese,最浅的那个？
911,0,equal/far,Chinese,厉害厉害
912,0,equal/far,Chinese,红
913,0,equal/far,Chinese,紫
914,0,further/split,Chinese,土黄
915,0,equal/far,Chinese,蓝
916,0,further/split,Chinese,灰蓝
917,0,closer/close,Chinese,又是那个荧光绿
918,0,closer/close,Chinese,发蓝的那个
919,0,closer/close,Chinese,不是
920,0,further/split,Chinese,偏粉红紫
921,0,further/split,Chinese,亮的还是那个暗的
922,0,further/split,Chinese,亮的
923,0,closer/close,Chinese,蓝色
924,0,closer/close,Chinese,有点带土色的绿
925,0,further/split,Chinese,蓝色
926,0,closer/close,Chinese,紫色
927,0,further/split,Chinese,紫色
928,0,equal/far,Chinese,荧光绿
929,0,further/split,Chinese,亮的
930,0,further/split,Chinese,荧光粉红
931,0,further/split,Chinese,心有灵犀一点通
932,0,closer/close,Chinese,默契真好
933,0,closer/close,Chinese,灰紫色
934,0,closer/close,Chinese,粉色，灰粉色，大紫色
935,0,closer/close,Chinese,大紫色
936,0,closer/close,Chinese,亮紫色
937,0,further/split,Chinese,最亮的浅蓝色
938,0,equal/far,Chinese,暗紫色
939,0,closer/close,Chinese,灰色
940,0,closer/close,Chinese,哈哈哈哈
941,0,closer/close,Chinese,紫色
942,0,further/split,Chinese,两同色中较浅
943,0,equal/far,Chinese,水泥
944,0,closer/close,Chinese,基佬
945,0,closer/close,Chinese,天空
946,0,closer/close,Chinese,我有兩個都是天空的
947,0,closer/close,Chinese,明度高
948,0,closer/close,Chinese,暗淡
949,0,closer/close,Chinese,你的形容很好
950,0,closer/close,Chinese,俩类似中较明亮
951,0,further/split,Chinese,草地
952,0,closer/close,Chinese,折中
953,1,closer/close,Chinese,可否給多些提示
954,0,closer/close,Chinese,暗草地
955,0,further/split,Chinese,水泥
956,0,closer/close,Chinese,水泥
957,0,closer/close,Chinese,阴天
958,0,closer/close,Chinese,花
959,0,equal/far,Chinese,基佬
960,0,equal/far,Chinese,晴天
961,0,closer/close,Chinese,基佬
962,0,further/split,Chinese,明亮
963,0,equal/far,Chinese,明亮
964,0,further/split,Chinese,暗淡
965,0,equal/far,Chinese,基佬
966,0,closer/close,Chinese,我色盲了= =
967,0,closer/close,Chinese,稍等
968,0,closer/close,Chinese,是否有灰色…
969,0,closer/close,Chinese,有
970,0,closer/close,Chinese,还是水泥吧
971,0,closer/close,Chinese,較淺或較深?
972,0,closer/close,Chinese,偏暖
973,0,equal/far,Chinese,天
974,0,equal/far,Chinese,草地
975,0,further/split,Chinese,广场舞大妈
976,0,closer/close,Chinese,温暖
977,1,closer/close,Chinese,是否紅色多些?
978,0,closer/close,Chinese,是
979,0,further/split,Chinese,和刚才一样
980,0,further/split,Chinese,天?
981,0,further/split,Chinese,否
982,0,further/split,Chinese,草?
983,0,further/split,Chinese,否
984,0,further/split,Chinese,花
985,0,further/split,Chinese,鲜艳的
986,0,equal/far,Chinese,土
987,0,further/split,Chinese,明亮的草地
988,0,closer/close,Chinese,明亮的基佬
989,0,closer/close,Chinese,草地
990,0,further/split,Chinese,天
991,1,further/split,Chinese,兩個差不多啊
992,1,further/split,Chinese,更鲜艳的
993,0,closer/close,Chinese,折中
994,0,closer/close,Chinese,不对
995,0,equal/far,Chinese,草地
996,0,closer/close,Chinese,温暖
997,1,closer/close,Chinese,有否多些紅色
998,0,closer/close,Chinese,是
999,0,equal/far,Chinese,天
1000,0,further/split,Chinese,不是草地 不是基佬
1001,0,closer/close,Chinese,湖水
1002,1,closer/close,Chinese,比较小清新
1003,0,equal/far,Chinese,广场舞大妈
1004,0,further/split,Chinese,小清新
1005,0,closer/close,Chinese,最亮的
1006,0,equal/far,Chinese,暗淡
1007,0,equal/far,Chinese,的水泥
1008,0,further/split,Chinese,花
1009,0,equal/far,Chinese,明亮的湖水
1010,0,equal/far,Chinese,基佬
1011,0,further/split,Chinese,草地
1012,0,equal/far,Chinese,草地
1013,0,equal/far,Chinese,基佬
1014,0,further/split,Chinese,暗淡的大妈
1015,0,further/split,Chinese,哈哈
1016,0,equal/far,Chinese,基佬
1017,0,equal/far,Chinese,什么外线？
1018,0,equal/far,Chinese,外线的颜色
1019,0,closer/close,Chinese,土的颜色
1020,0,closer/close,Chinese,沒有土的顏色啊
1021,0,closer/close,Chinese,最接近土
1022,0,closer/close,Chinese,最接近草的颜色
1023,0,equal/far,Chinese,草的颜色
1024,0,equal/far,Chinese,是天?
1025,0,equal/far,Chinese,不是草的颜色
1026,0,equal/far,Chinese,接近外线
1027,0,equal/far,Chinese,有否帶灰?
1028,0,equal/far,Chinese,但浅的
1029,0,equal/far,Chinese,深或淺?
1030,0,equal/far,Chinese,颜色不接近草根天空
1031,0,closer/close,Chinese,接近天空
1032,0,further/split,Chinese,是否草色?
1033,0,further/split,Chinese,深或淺?
1034,0,further/split,Chinese,浅一点
1035,0,equal/far,Chinese,外线
1036,0,equal/far,Chinese,有否土色?
1037,0,equal/far,Chinese,没有
1038,0,equal/far,Chinese,有否紅色?
1039,0,equal/far,Chinese,也不是草的颜色
1040,0,equal/far,Chinese,大媽色?
1041,0,equal/far,Chinese,是
1042,0,further/split,Chinese,有不土色?
1043,0,further/split,Chinese,不是土色
1044,0,further/split,Chinese,不是鲜艳的颜色
1045,0,further/split,Chinese,不是草
1046,0,further/split,Chinese,应该接近蓝
1047,0,further/split,Chinese,草?
1048,0,further/split,Chinese,带点灰
1049,1,further/split,Chinese,多些紅?
1050,0,further/split,Chinese,不是
1051,0,further/split,Chinese,鲜艳的草色
1052,0,closer/close,Chinese,最鲜艳的颜色
1053,0,closer/close,Chinese,不是灰
1054,0,closer/close,Chinese,可是接近灰
1055,0,closer/close,Chinese,接近紫色
1056,0,closer/close,Chinese,接近土
1057,0,equal/far,Chinese,不是天
1058,0,equal/far,Chinese,不是鲜艳的颜色
1059,0,further/split,Chinese,鲜艳的草的颜色
1060,0,further/split,Chinese,最接近红
1061,0,closer/close,Chinese,最接近草
1062,0,closer/close,Chinese,我看全是草色?
1063,0,closer/close,Chinese,深或淺?
1064,0,closer/close,Chinese,最鲜的草色
1065,0,equal/far,Chinese,青
1066,0,equal/far,Chinese,绿色
1067,0,equal/far,Chinese,最鲜艳的草色
1068,0,equal/far,Chinese,绿色
1069,0,further/split,Chinese,太阳的颜色
1070,0,equal/far,Chinese,粉色
1071,0,closer/close,Chinese,不是灰
1072,0,closer/close,Chinese,不是紫
1073,0,equal/far,Chinese,鲜绿色
1074,0,closer/close,Chinese,绿色
1075,0,closer/close,Chinese,哪一个
1076,0,closer/close,Chinese,暗
1077,0,equal/far,Chinese,紫色
1078,0,closer/close,Chinese,绿色
1079,0,closer/close,Chinese,鲜
1080,0,equal/far,Chinese,绿色
1081,0,closer/close,Chinese,接近小小兵的颜色
1082,0,closer/close,Chinese,兩個都不像小小兵
1083,1,closer/close,Chinese,多些土色?
1084,1,closer/close,Chinese,比较没有土
1085,0,further/split,Chinese,鮮草?
1086,0,further/split,Chinese,不鲜艳的草色
1087,0,further/split,Chinese,紫色
1088,0,further/split,Chinese,較灰的紫?
1089,0,further/split,Chinese,不鲜艳，带点粉
1090,0,further/split,Chinese,是
1091,0,further/split,Chinese,較灰的紫?
1092,0,further/split,Chinese,另外一个
1093,0,equal/far,Chinese,草?
1094,0,equal/far,Chinese,天?
1095,0,equal/far,Chinese,是
1096,0,equal/far,Chinese,草
1097,0,closer/close,Chinese,最接近天
1098,0,further/split,Chinese,草?土?灰?
1099,0,further/split,Chinese,不灰不草
1100,0,further/split,Chinese,蓝色有点灰色
1101,0,closer/close,Chinese,最深
1102,0,closer/close,Chinese,不带灰
1103,0,equal/far,Chinese,棕色
1104,0,equal/far,Chinese,最接近太阳的颜色
1105,0,closer/close,Chinese,不是草
1106,0,equal/far,Chinese,蓝色
1107,0,further/split,Chinese,棕色
1108,0,equal/far,Chinese,不是草
1109,1,equal/far,Chinese,多些灰?
1110,0,equal/far,Chinese,最接近紫
1111,0,closer/close,Chinese,最鲜的绿
1112,0,closer/close,Chinese,蓝色
1113,0,closer/close,Chinese,不明亮
1114,0,equal/far,Chinese,蓝色
1115,0,closer/close,Chinese,不接近天
1116,0,further/split,Chinese,鲜绿色
1117,0,further/split,Chinese,最鲜
1118,0,further/split,Chinese,的颜色
1119,0,closer/close,Chinese,最灰的颜色
1120,0,further/split,Chinese,灰色
1121,0,further/split,Chinese,暗
1122,0,equal/far,Chinese,不接近草
1123,0,equal/far,Chinese,也不接近红
1124,0,equal/far,Chinese,不是草
1125,0,equal/far,Chinese,完全不带草的颜色
1126,0,equal/far,Chinese,天?
1127,0,equal/far,Chinese,也不是
1128,0,closer/close,Chinese,紫色
1129,0,further/split,Chinese,不接近草跟天
1130,0,further/split,Chinese,灰?天?湖?
1131,0,further/split,Chinese,不接近湖
1132,0,closer/close,Chinese,較鮮?
1133,0,closer/close,Chinese,不鲜
1134,0,equal/far,Chinese,最接近天
1135,0,further/split,Chinese,土?草?天?
1136,0,further/split,Chinese,天
1137,0,equal/far,Chinese,天?紫?土?
1138,0,equal/far,Chinese,紫
1139,0,further/split,Chinese,鮮紅?灰?淺紅?
1140,0,further/split,Chinese,鲜红
1141,0,further/split,Chinese,紫色有点蓝
1142,0,equal/far,Chinese,不草也不红
1143,0,closer/close,Chinese,浅紫色
1144,0,equal/far,Chinese,不红也不草
1145,0,equal/far,Chinese,粉色
1146,0,equal/far,Chinese,紫色
1147,0,further/split,Chinese,灰色
1148,0,closer/close,Chinese,灰色
1149,0,closer/close,Chinese,暗
1150,0,equal/far,Chinese,棕色
1151,0,further/split,Chinese,灰色
1152,0,equal/far,Chinese,天蓝色
1153,0,closer/close,Chinese,灰
1154,0,closer/close,Chinese,鲜绿色
1155,0,closer/close,Chinese,紫色
1156,0,further/split,Chinese,绿色
1157,0,further/split,Chinese,鲜绿色
1158,0,further/split,Chinese,紫
1159,0,further/split,Chinese,灰
1160,0,equal/far,Chinese,鲜绿色
1161,0,closer/close,Chinese,绿
1162,0,closer/close,Chinese,黄
1163,0,further/split,Chinese,绿色
1164,0,further/split,Chinese,树色
1165,0,further/split,Chinese,树的颜色
1166,0,closer/close,Chinese,紫
1167,0,further/split,Chinese,绿
