gameid,msgTime,roundNum,sender,contents,clkTime,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186375281,5,演说者,绿色,1501186384686,far,target,115,25,50,3,3,distr1,327,66,50,2,1,distr2,15,94,50,1,2,71,58,34,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186434134,6,演说者,灰黄色,1501186449678,close,target,40,5,50,1,3,distr2,110,2,50,3,1,distr1,168,19,50,2,2,18,5,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186466035,7,演说者,紫色,1501186469072,far,target,275,99,50,1,3,distr2,172,32,50,3,2,distr1,125,92,50,2,1,73,44,32,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186566780,8,演说者,暗粉色,1501186578448,close,distr2,302,62,50,2,1,target,314,42,50,3,2,distr1,313,93,50,1,3,11,8,7,false
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186616502,9,演说者,亮,1501186725716,close,target,349,68,50,2,2,distr2,358,49,50,1,1,distr1,334,87,50,3,3,11,5,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186712858,9,演说者,红色,1501186725716,close,target,349,68,50,2,2,distr2,358,49,50,1,1,distr1,334,87,50,3,3,11,5,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186761586,10,演说者,金黄色,1501186770210,split,target,47,49,50,1,3,distr2,284,92,50,3,1,distr1,68,46,50,2,2,12,71,84,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186802774,11,演说者,暗粉色,1501186894981,close,target,355,25,50,3,1,distr1,255,6,50,2,3,distr2,278,11,50,1,2,19,17,7,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186860864,11,倾听者,暗粉红色吗,1501186894981,close,target,355,25,50,3,1,distr1,255,6,50,2,3,distr2,278,11,50,1,2,19,17,7,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186889093,11,演说者,是,1501186894981,close,target,355,25,50,3,1,distr1,255,6,50,2,3,distr2,278,11,50,1,2,19,17,7,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186914279,12,演说者,黄色,1501186924195,split,target,62,74,50,2,1,distr2,198,27,50,3,2,distr1,47,76,50,1,3,14,49,46,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186938127,13,演说者,紫色,1501186944182,split,target,296,9,50,2,1,distr1,225,22,50,1,2,distr2,73,30,50,3,3,15,42,46,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186955368,14,演说者,绿色,1501186960537,far,target,149,77,50,1,1,distr2,38,95,50,2,2,distr1,297,43,50,3,3,60,48,61,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501186976941,15,演说者,天蓝色,1501186980652,far,target,204,70,50,1,2,distr2,11,23,50,3,3,distr1,165,48,50,2,1,34,37,46,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187019259,16,演说者,浅绿色,1501187080512,split,target,154,62,50,2,3,distr1,124,40,50,3,2,distr2,0,3,50,1,1,11,36,33,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187113645,17,演说者,蓝紫色,1501187133912,split,target,249,24,50,2,3,distr1,282,25,50,3,1,distr2,45,62,50,1,2,9,57,58,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187147738,18,演说者,绿色,1501187150065,close,target,101,28,50,1,1,distr2,124,8,50,3,2,distr1,45,30,50,2,3,18,15,18,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187161470,19,演说者,绿色,1501187165740,far,target,151,99,50,3,2,distr2,189,88,50,2,3,distr1,292,56,50,1,1,65,40,53,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187205333,20,演说者,黄灰色,1501187212352,close,target,70,13,50,1,2,distr2,109,34,50,2,3,distr1,112,10,50,3,1,7,16,16,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187223331,21,演说者,紫色,1501187226009,far,target,262,35,50,2,2,distr1,188,69,50,1,1,distr2,74,56,50,3,3,44,77,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187241143,22,演说者,灰色,1501187243659,split,target,214,0,50,2,3,distr1,332,10,50,3,2,distr2,81,31,50,1,1,13,25,40,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187254061,23,演说者,灰色,1501187257744,far,target,64,2,50,3,2,distr2,115,92,50,2,3,distr1,352,27,50,1,1,25,39,72,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187278007,24,演说者,土黄色,1501187348823,split,target,23,25,50,1,3,distr1,25,10,50,2,1,distr2,97,89,50,3,2,9,48,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187320857,24,倾听者,重点是土吗？,1501187348823,split,target,23,25,50,1,3,distr1,25,10,50,2,1,distr2,97,89,50,3,2,9,48,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187346763,24,演说者,泥黄色,1501187348823,split,target,23,25,50,1,3,distr1,25,10,50,2,1,distr2,97,89,50,3,2,9,48,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187374036,25,演说者,最亮的绿色,1501187379767,close,target,131,67,50,2,2,distr2,80,43,50,3,1,distr1,82,27,50,1,3,18,14,8,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187397630,26,演说者,红色,1501187402515,split,target,3,41,50,2,1,distr2,216,30,50,1,3,distr1,328,31,50,3,2,18,36,29,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187428328,27,演说者,紫色,1501187438484,far,target,269,59,50,1,3,distr2,341,29,50,3,2,distr1,157,12,50,2,1,39,25,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187451468,28,演说者,绿色,1501187456567,far,target,76,36,50,3,2,distr2,27,14,50,1,1,distr1,57,88,50,2,3,21,26,38,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187497882,29,演说者,土黃色,1501187501367,far,target,18,37,50,3,3,distr2,298,36,50,2,1,distr1,156,46,50,1,2,48,34,50,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187514463,30,演说者,绿色,1501187518008,split,target,95,18,50,3,1,distr2,217,56,50,2,2,distr1,34,9,50,1,3,18,46,33,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187542151,31,演说者,天蓝色,1501187545566,split,target,230,50,50,3,1,distr1,251,33,50,1,3,distr2,342,23,50,2,2,8,28,23,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187556427,32,演说者,紫色,1501187561547,split,target,273,14,50,3,2,distr2,146,49,50,2,3,distr1,193,0,50,1,1,18,43,29,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187593557,33,演说者,金秋色,1501187652193,split,target,9,47,50,3,1,distr2,114,63,50,2,3,distr1,351,55,50,1,2,10,67,80,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187638504,33,倾听者,秋天落叶吗？,1501187652193,split,target,9,47,50,3,1,distr2,114,63,50,2,3,distr1,351,55,50,1,2,10,67,80,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187667325,34,演说者,紫色,1501187670524,split,target,257,16,50,2,2,distr2,133,69,50,3,3,distr1,252,3,50,1,1,14,51,39,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187692225,35,演说者,亮粉色,1501187696499,close,target,330,88,50,3,3,distr1,295,32,50,1,1,distr2,334,51,50,2,2,18,8,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187765511,36,演说者,蓝色,1501187768779,close,target,159,89,50,2,3,distr1,120,71,50,1,2,distr2,92,84,50,3,1,15,17,7,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187786277,37,演说者,绿色,1501187795544,far,target,103,74,50,3,2,distr2,184,20,50,2,1,distr1,28,28,50,1,3,42,37,30,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187837870,38,演说者,粉蓝色,1501187858764,close,target,272,20,50,1,1,distr1,248,17,50,3,2,distr2,241,3,50,2,3,6,17,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187908637,39,演说者,灰蓝色,1501187912044,close,target,233,41,50,2,2,distr2,258,91,50,3,1,distr1,277,35,50,1,3,14,16,17,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187947025,40,演说者,黄绿色,1501187952036,close,target,88,32,50,3,3,distr2,150,47,50,2,1,distr1,114,14,50,1,2,12,13,15,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187964887,41,演说者,灰色,1501187970547,far,target,122,11,50,1,1,distr1,292,4,50,2,2,distr2,160,81,50,3,3,24,26,42,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501187983879,42,演说者,黄色,1501187987207,far,target,55,95,50,2,2,distr2,94,19,50,3,3,distr1,236,63,50,1,1,90,32,55,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188032777,43,演说者,灰黄色,1501188047022,close,target,81,13,50,1,3,distr1,132,8,50,2,2,distr2,13,2,50,3,1,7,16,14,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188086801,44,演说者,亮绿色,1501188097850,close,target,101,72,50,1,2,distr1,143,69,50,2,1,distr2,102,54,50,3,3,9,6,9,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188110727,45,演说者,黄色,1501188113399,split,target,67,62,50,3,2,distr2,14,51,50,1,3,distr1,124,65,50,2,1,18,50,65,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188127928,46,演说者,灰色,1501188130370,split,target,114,8,50,3,3,distr1,156,34,50,1,1,distr2,313,88,50,2,2,15,53,47,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188150912,47,演说者,深蓝色,1501188154247,close,target,239,59,50,1,1,distr1,271,96,50,3,3,distr2,220,88,50,2,2,12,12,17,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188168623,48,演说者,黃色,1501188171458,close,target,76,96,50,3,1,distr1,134,73,50,1,2,distr2,78,69,50,2,3,16,8,13,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188182555,49,演说者,灰色,1501188185350,far,target,135,2,50,3,1,distr1,250,19,50,1,3,distr2,170,62,50,2,2,23,28,44,true
7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7,1501188196281,50,演说者,灰色,1501188199835,far,target,204,4,50,3,3,distr1,293,78,50,1,1,distr2,62,91,50,2,2,21,45,93,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264544611,1,倾听者,你好,1501264605472,split,target,302,78,50,3,2,distr2,139,88,50,2,3,distr1,316,71,50,1,1,7,104,100,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264548986,1,倾听者,！,1501264605472,split,target,302,78,50,3,2,distr2,139,88,50,2,3,distr1,316,71,50,1,1,7,104,100,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264559041,1,演说者,你好！,1501264605472,split,target,302,78,50,3,2,distr2,139,88,50,2,3,distr1,316,71,50,1,1,7,104,100,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264582025,1,倾听者,要选哪一个？,1501264605472,split,target,302,78,50,3,2,distr2,139,88,50,2,3,distr1,316,71,50,1,1,7,104,100,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264597172,1,演说者,淡粉色,1501264605472,split,target,302,78,50,3,2,distr2,139,88,50,2,3,distr1,316,71,50,1,1,7,104,100,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264616708,2,倾听者,:D,1501264620272,split,target,25,46,50,3,2,distr1,23,77,50,2,1,distr2,225,77,50,1,3,9,51,55,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264617534,2,演说者,深棕色,1501264620272,split,target,25,46,50,3,2,distr1,23,77,50,2,1,distr2,225,77,50,1,3,9,51,55,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264630263,3,演说者,浅绿色,1501264632670,far,target,126,72,50,3,1,distr2,53,13,50,2,3,distr1,219,27,50,1,2,55,30,34,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264641099,4,演说者,深灰色,1501264643556,split,target,81,9,50,3,1,distr2,311,80,50,1,2,distr1,51,30,50,2,3,14,50,61,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264664054,5,演说者,蓝绿色,1501264667193,close,target,152,61,50,2,2,distr2,98,46,50,1,3,distr1,109,68,50,3,1,13,13,8,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264672320,6,演说者,。。。。,1501264679232,close,target,262,18,50,1,2,distr2,13,6,50,2,3,distr1,219,18,50,3,1,12,19,17,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264675790,6,倾听者,哈,1501264679232,close,target,262,18,50,1,2,distr2,13,6,50,2,3,distr1,219,18,50,3,1,12,19,17,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264677188,6,演说者,紫色,1501264679232,close,target,262,18,50,1,2,distr2,13,6,50,2,3,distr1,219,18,50,3,1,12,19,17,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264688141,7,演说者,亮绿色,1501264707203,far,target,173,41,50,2,1,distr1,357,53,50,1,2,distr2,291,34,50,3,3,60,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264697952,7,演说者,？,1501264707203,far,target,173,41,50,2,1,distr1,357,53,50,1,2,distr2,291,34,50,3,3,60,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264701790,7,演说者,深绿色,1501264707203,far,target,173,41,50,2,1,distr1,357,53,50,1,2,distr2,291,34,50,3,3,60,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264703890,7,演说者,。。。,1501264707203,far,target,173,41,50,2,1,distr1,357,53,50,1,2,distr2,291,34,50,3,3,60,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264705905,7,倾听者,看起来是蓝色吧,1501264707203,far,target,173,41,50,2,1,distr1,357,53,50,1,2,distr2,291,34,50,3,3,60,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264721101,8,演说者,紫色,1501264770837,close,target,282,20,50,1,3,distr2,265,16,50,2,1,distr1,324,34,50,3,2,10,5,15,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264757596,8,倾听者,深的？,1501264770837,close,target,282,20,50,1,3,distr2,265,16,50,2,1,distr1,324,34,50,3,2,10,5,15,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264767197,8,演说者,中间的,1501264770837,close,target,282,20,50,1,3,distr2,265,16,50,2,1,distr1,324,34,50,3,2,10,5,15,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264770553,8,演说者,不是粉色,1501264770837,close,target,282,20,50,1,3,distr2,265,16,50,2,1,distr1,324,34,50,3,2,10,5,15,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264778335,9,演说者,黄,1501264781999,far,target,62,75,50,2,1,distr2,346,79,50,3,2,distr1,237,61,50,1,3,91,69,40,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264781077,9,倾听者,lol,1501264781999,far,target,62,75,50,2,1,distr2,346,79,50,3,2,distr1,237,61,50,1,3,91,69,40,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264792862,10,演说者,绿,1501264795141,far,target,188,62,50,3,2,distr1,25,62,50,2,3,distr2,229,56,50,1,1,47,39,52,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264808827,11,演说者,粉,1501264810665,far,target,309,89,50,1,3,distr1,199,17,50,3,1,distr2,264,68,50,2,2,28,25,22,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264818213,12,演说者,深蓝,1501264821045,split,target,206,18,50,3,3,distr2,358,97,50,1,1,distr1,329,0,50,2,2,11,43,31,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264829717,13,演说者,亮蓝,1501264831550,split,distr2,125,22,50,2,3,distr1,206,15,50,3,2,target,197,50,50,1,1,13,33,28,false
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264837105,14,倾听者,哎呀,1501264846105,close,distr2,213,79,50,3,1,distr1,201,99,50,1,3,target,204,45,50,2,2,10,10,17,false
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264838521,14,演说者,。。,1501264846105,close,distr2,213,79,50,3,1,distr1,201,99,50,1,3,target,204,45,50,2,2,10,10,17,false
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264841451,14,演说者,深蓝,1501264846105,close,distr2,213,79,50,3,1,distr1,201,99,50,1,3,target,204,45,50,2,2,10,10,17,false
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264856710,15,演说者,草绿,1501264863295,close,target,109,21,50,3,1,distr1,105,4,50,1,2,distr2,179,13,50,2,3,16,18,10,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264873573,16,演说者,粉色,1501264874892,far,target,322,88,50,1,1,distr1,78,3,50,3,2,distr2,211,55,50,2,3,36,44,28,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264909193,17,演说者,黄绿色,1501264914954,close,target,73,53,50,2,3,distr1,58,42,50,3,1,distr2,114,22,50,1,2,8,19,19,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264921709,18,演说者,粉色,1501264929730,split,target,327,38,50,2,2,distr1,344,17,50,3,3,distr2,105,5,50,1,1,12,38,30,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264937446,19,演说者,亮蓝,1501264941173,far,target,187,85,50,1,1,distr1,296,7,50,3,2,distr2,259,78,50,2,3,47,54,31,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264954138,20,演说者,深灰色,1501264960609,split,target,131,5,50,1,3,distr1,170,13,50,3,2,distr2,14,92,50,2,1,7,39,44,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264971675,21,演说者,深紫色,1501264976801,far,target,316,10,50,1,2,distr2,7,57,50,3,3,distr1,277,90,50,2,1,28,25,40,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501264997126,22,演说者,蓝色,1501265020368,close,distr1,273,78,50,1,2,distr2,275,43,50,2,1,target,243,85,50,3,3,11,17,8,false
7266-a19a5680-212b-4740-b7c3-897388466b48,1501265044965,23,演说者,墨绿,1501265054010,far,target,69,30,50,1,2,distr1,2,41,50,2,3,distr2,48,91,50,3,1,46,21,49,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501265062235,24,演说者,灰色,1501265063887,close,target,226,12,50,1,3,distr1,245,39,50,3,2,distr2,216,88,50,2,1,17,18,14,true
7266-a19a5680-212b-4740-b7c3-897388466b48,1501265069686,25,演说者,红,1501265072480,split,target,356,66,50,2,2,distr1,9,22,50,3,3,distr2,172,68,50,1,1,17,72,50,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271390655,1,演说者,接近皮肤颜色,1501271479963,far,distr2,152,10,50,1,1,target,333,16,50,2,2,distr1,219,49,50,3,3,26,37,30,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271513810,2,演说者,青草,1501271523552,split,target,115,18,50,3,2,distr1,116,4,50,1,3,distr2,6,33,50,2,1,15,44,32,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271601589,3,演说者,浪漫的颜色,1501271611658,close,target,269,41,50,2,3,distr2,230,75,50,3,2,distr1,220,40,50,1,1,18,13,15,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271672048,4,演说者,秋天的草色,1501271681776,far,distr1,42,82,50,1,2,target,76,54,50,3,1,distr2,227,62,50,2,3,25,72,69,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271703578,5,演说者,草色,1501271711890,split,target,96,52,50,2,1,distr1,144,24,50,3,3,distr2,316,20,50,1,2,19,65,50,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271804394,6,演说者,深色,1501271829517,split,distr1,78,4,50,3,2,distr2,50,56,50,2,3,target,188,7,50,1,1,8,33,27,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271856077,7,演说者,浪漫的颜色,1501271862588,close,target,274,95,50,2,2,distr1,236,32,50,3,3,distr2,239,66,50,1,1,19,13,14,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501271933031,8,演说者,深色,1501271951085,close,target,144,35,50,1,3,distr2,161,83,50,2,1,distr1,141,86,50,3,2,19,16,11,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272013299,9,演说者,深色的夕阳,1501272030178,split,target,2,28,50,3,3,distr2,207,61,50,1,1,distr1,315,24,50,2,2,17,39,36,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272079273,10,演说者,发芽的草色,1501272126240,close,distr1,86,26,50,1,3,target,77,58,50,2,2,distr2,146,59,50,3,1,15,17,16,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272149751,11,演说者,血色,1501272181675,far,target,348,61,50,1,2,distr2,43,53,50,2,3,distr1,98,90,50,3,1,86,46,34,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272211566,12,演说者,深色,1501272228319,split,target,174,10,50,3,2,distr1,178,50,50,1,1,distr2,38,82,50,2,3,19,36,44,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272248919,13,倾听者,快速键入,1501272262053,split,target,208,13,50,1,2,distr1,190,35,50,3,1,distr2,57,36,50,2,3,15,36,35,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272249175,13,演说者,深色,1501272262053,split,target,208,13,50,1,2,distr1,190,35,50,3,1,distr2,57,36,50,2,3,15,36,35,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272329422,14,演说者,大海,1501272339507,far,target,204,90,50,2,3,distr2,337,32,50,1,2,distr1,273,57,50,3,1,38,42,23,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272382733,15,演说者,公主色,1501272393958,split,distr1,299,52,50,3,2,distr2,18,37,50,2,1,target,303,97,50,1,3,10,40,37,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272432115,16,演说者,烂漫,1501272445632,close,distr2,223,22,50,3,1,target,286,25,50,2,3,distr1,259,26,50,1,2,7,17,11,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272462844,17,演说者,青草,1501272470594,far,target,85,89,50,2,2,distr1,333,67,50,1,3,distr2,217,11,50,3,1,89,51,32,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272486330,18,演说者,同上,1501272524992,close,target,83,57,50,2,3,distr2,130,58,50,3,2,distr1,87,41,50,1,1,7,11,10,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272545731,19,演说者,浪漫,1501272555157,split,target,238,20,50,2,2,distr2,190,34,50,1,3,distr1,285,4,50,3,1,15,27,29,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272580834,20,演说者,亮色,1501272588438,split,target,147,88,50,3,2,distr2,231,26,50,2,3,distr1,158,76,50,1,1,8,57,50,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272606605,21,演说者,深色,1501272615604,split,target,40,2,50,3,2,distr2,156,95,50,2,1,distr1,13,22,50,1,3,17,38,56,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272647137,22,演说者,深色,1501272656322,far,target,166,9,50,1,2,distr2,15,53,50,2,3,distr1,286,88,50,3,1,31,35,42,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272669859,23,演说者,亮色,1501272681714,split,target,98,97,50,2,3,distr2,237,45,50,3,2,distr1,140,92,50,1,1,7,75,70,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272703406,24,演说者,血色,1501272726410,close,target,347,24,50,3,3,distr1,244,11,50,2,2,distr2,278,25,50,1,1,19,17,12,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272754303,25,演说者,深色,1501272765217,far,target,71,20,50,2,2,distr1,152,72,50,1,3,distr2,291,84,50,3,1,24,66,60,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272816087,26,倾听者,?,1501272839206,close,distr2,114,52,50,1,2,distr1,166,75,50,2,1,target,144,47,50,3,3,13,9,19,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272830855,26,演说者,深色,1501272839206,close,distr2,114,52,50,1,2,distr1,166,75,50,2,1,target,144,47,50,3,3,13,9,19,false
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272852244,27,演说者,深色,1501272860803,split,target,166,33,50,1,2,distr1,164,76,50,3,3,distr2,328,66,50,2,1,16,48,85,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272881128,28,演说者,烂漫,1501272890566,close,target,275,62,50,3,3,distr1,249,38,50,2,2,distr2,290,40,50,1,1,11,9,14,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272922823,29,演说者,淡色,1501272924116,close,target,316,97,50,1,2,distr1,337,98,50,3,3,distr2,331,85,50,2,1,17,11,8,true
2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501272941908,30,演说者,青草,1501272943726,far,distr2,257,61,50,2,3,target,70,55,50,1,1,distr1,37,66,50,3,2,27,88,67,false
